"price","bedrooms","bathrooms","addr"
"9,000","3","2","635 W 42nd St #E2"
"5,000","2","1","635 W 42nd St #44NN"
"6,500","2","2","635 W 42nd St #39L"
"4,995","3","2","114 Ridge St #3DW"
"3,400","1","1","104 W 75th St #1B"
"7,950","2","2","40 Broad St #3F"
"5,250","2","1","53 E 95th St #2C"
"5,000","2","1","635 W 42nd St #33L"
"3,870","2","1","158 W 76th St #4B"
"2,225","1","1","31 W 75th St #A"
"3,462","1","1","227 W 77th St #5J"
"3,286","1","1","70 Pine St #4907"
"3,100","1","1","5 Tudor City Pl #2032"
"6,500","2","1","88 Leonard St #1118"
"3,462","1","1","70 Pine St #925"
"4,600","1","1","200 W 67th St #23C"
"4,500","2","1","635 W 42nd St #28MM"
"2,890","1","1","31 W 75th St #2A"
"9,000","3","2","70 Pine St #1103"
"5,500","1","1","635 W 42nd St #G1"
"2,995","1","1","190 6th Ave #2FN"
"3,595","1","1","60 W 23rd St #545"
"6,500","2","2","77 W 24th St #4-C"
"3,900","4","2","522 W 157th St #2C"
"3,850","2","2","340 E 9th St #6A"
"2,100","1","1","5 E 67th St #1B"
"4,695","1","1","88 Leonard St #1120"
"3,300","1","1","8 Gramercy Park S #2F"
"3,485","3","1","282 Lenox Ave #4"
"3,195","1","1","3 W 36th St #11D"
"4,200","1","1","21 W End Ave #34BB"
"5,975","1","1","21 W End Ave #36C"
"3,400","1","1","200 W 67th St #26D"
"3,650","1","1","555 W 23rd St #N4E"
"12,000","2","2","2 Jones St #402"
"5,350","3","1","157 Suffolk St #103"
"4,995","4","2","280 W 115th St #4"
"2,400","1","1","135 W 96th St #2E"
"3,387","1","1","10 Downing St #2T"
"6,175","2","2","21 W End Ave #18DD"
"2,495","1","1","229 W 16th St #A"
"6,995","2","1","2 Cooper Sq #5N"
"1,750","1","1","845 Riverside Dr #13"
"5,000","1","1","300 N End Ave #19A"
"3,900","1","1","154 W 70th St #7M"
"3,430","1","1","21 W End Ave #21A"
"3,511","1","1","120 W 97th St #11K"
"5,350","1","1","2 Cooper Sq #10B"
"3,289","1","1","210 W 89th St #9N"
"2,150","1","1","400 E 63rd St #4C"
"9,950","3","3","21 W 86th St #4C"
"2,508","1","1","1770 Madison Ave #3C"
"2,450","1","1","135 W 24th St #6D"
"7,495","1","1","180 Lafayette St #5"
"3,112","1","1","41 Park Ave #12G"
"3,750","3","1","201 W 84th St #12"
"3,300","1","1","161 E 91st St #5B"
"4,492","2","1","67 Wall St #10G"
"4,850","2","2","320 E 23rd St #15M"
"6,995","2","2","280 Park Ave S #19L"
"4,121","1","1","141 E 33rd St #12C"
"7,755","4","3","210 E 22nd St #4V"
"7,479","3","3","666 W End Ave #16MN"
"5,400","1","1","252 7th Ave #14M"
"5,995","4","2","117 Varick St #5F"
"8,995","5","2","220 E 22nd St #6OP"
"18,000","4","3","55 E 86th St #9B"
"5,045","1","1","245 W 25th St #4B"
"19,000","4","4","10 W End Ave #14B"
"2,850","1","1","345 S End Ave #4F"
"4,650","2","2","1134 1st Ave #6-F"
"4,500","3","1","200 W 82nd St #4E"
"3,900","3","1","87 Attorney St #4D"
"4,500","2","2","301 W 115th St #6G"
"2,875","3","1","615 W 144th St #1D"
"4,100","3","1","275 South St #8O"
"2,887","2","1","65 W 106th St #2D"
"2,607","1","1","67 Wall St #3J"
"15,000","3","3","50 West St #22B"
"3,900","2","1","537 W 27th St #EX3D"
"4,650","1","1","43 E 63rd St #3"
"9,500","2","3","400 E 67th St #24B"
"75,000","4","6","293 Lafayette St #PHV"
"3,250","3","1","180 Claremont Ave #25"
"9,200","3","2","240 W 98th St #8H"
"1,300","1","1","322 E 120th St #4"
"20,000","4","4","50 West St #45C"
"9,800","3","3","85 E End Ave #15A"
"7,750","2","2","340 E 23rd St #8M"
"7,695","2","2","60 W 23rd St #1511"
"5,400","2","2","46 W 130th St #GARDEN"
"3,000","1","1","200 E 89th St #22H"
"6,795","2","2","60 W 23rd St #1026"
"2,575","1","1","E 10th St and 1st Ave"
"5,700","2","2","340 E 64th St #16LL"
"7,495","2","2","60 W 23rd St #1801"
"3,400","3","1","136 W 111th St #1RW"
"32,000","5","4","2150 Broadway #14A"
"4,630","1","1","290 3rd Ave #23D"
"5,500","2","1","407 E 12th St #4FNW"
"16,990","3","4","40 E 78th St #7HA"
"2,194","1","2","219 E 84th St #1-C"
"5,350","3","2","121 E 12th St #LE"
"2,900","1","2","75 Wall St #25I"
"2,150","2","1","608 W 189th St #1A"
"6,325","3","2","55 W End Ave #P32B"
"1,700","1","2","1431 1st Ave #3"
"26,500","5","6","4 Bedford St #TOWNHOUSE"
"2,950","3","1","652 W 163rd St #46A"
"5,500","2","1","1 Lincoln Plz #41F"
"6,800","1","1","101 W 18th St #6"
"12,500","3","3","9 E 19th St #3"
"4,400","1","1","247 W 46th St #1404"
"3,200","2","1","969 1st Ave #4S"
"2,425","1","2","71 W 85th St #5B"
"24,000","3","3","160 W 12th St #76"
"8,200","2","2","205 W 76th St #502"
"4,000","4","1","565 W 139th St #44"
"10,000","2","2","51 Walker St #2A"
"5,500","2","2","32 W 86th St #PHB"
"14,500","3","3","255 E 74th St #9B"
"3,795","2","1","59 1st Ave #2"
"16,995","2","2","423 West St #EXECPH2"
"15,500","2","2","54 Morton St #1"
"3,147","1","1","1755 York Ave #25J"
"4,675","1","1","110 Horatio St #618"
"38,000","6","5","200 E 84th St"
"10,950","2","2","100 Reade St #2"
"3,450","1","2","290 3rd Ave #2C"
"3,507","1","1","331 E Houston St #2E"
"1,400","2","1","45 Tiemann Pl #5O"
"16,000","3","3","50 West St #34D"
"9,995","1","1","423 West St #LOFT7"
"6,600","3","2","E 88th St and York Ave"
"6,000","2","2","386 Columbus Ave #4A"
"2,475","2","1","45 Wadsworth Ter #5A"
"3,553","1","2","100 W 31st St #18D"
"1,995","1","1","37 Nagle Ave #6B"
"7,100","5","2","W 58th St and 7th Ave"
"3,550","1","2","110 Horatio St #622"
"26,500","3","3","160 Central Park S #2707"
"3,025","1","1","226 W 13th St #7"
"5,200","1","1","205 W 15th St #4T"
"2,595","1","1","45 Tudor City Pl #418"
"3,995","3","2","53 E 95th St #2B"
"3,872","1","1","303 10th Ave #7D"
"7,000","2","2","188 E 70th St #12D"
"8,000","2","2","303 E 33rd St #9G"
"3,095","1","1","50 Lexington Ave #11A"
"3,195","2","1","1592 1st Ave #1B"
"5,800","2","2","255 E 49th St #21D"
"3,395","1","2","100 Jane St #9J"
"3,250","1","2","410 W 53rd St #621"
"19,000","3","3","56 Leonard St #35AEA"
"5,000","3","2","51 W 94th St #3"
"4,453","2","1","792 Columbus Ave #6C"
"4,165","1","1","200 Water St #717"
"5,095","4","1","215 E 4th St #15"
"6,700","2","2","225 E 34th St #20C"
"20,000","3","3","181 E 64th St"
"4,750","2","2","888 8th Ave #2F"
"3,329","1","2","507 W 28th St #4C"
"4,800","4","1","334 W 46th St #2"
"2,700","3","1","100 Thayer St #3G"
"6,800","2","2","14 E 33rd St #3S"
"2,895","2","1","510 Amsterdam Ave #6A"
"2,495","1","2","319 W 75th St #3C"
"7,950","2","2","40 E 78th St #16C"
"2,285","1","1","207 E 33rd St #3F"
"3,600","3","2","110 W 111th St #54A"
"1,895","1","2","205 W 88th St #3H"
"3,500","1","1","2 W 16th St #2F"
"3,100","1","1","19 Clinton St #501"
"2,495","1","1","515 E 5th St #5B"
"15,000","2","2","260 Park Ave S #7J"
"7,788","4","3","949 W End Ave #7AA"
"4,000","3","1","227 Riverside Dr #6S"
"4,850","3","1","42 Avenue A #3D"
"7,200","2","2","50 Clinton St #5A"
"1,850","1","2","293 Central Park W #4F"
"3,500","2","1","94 Avenue C #1"
"2,195","1","2","218 E 81st St #3C"
"3,499","1","2","296 Elizabeth St #4F"
"1,900","1","2","560 W End Ave #1E"
"5,975","2","2","301 E 66th St #2E"
"12,000","3","2","1474 3rd Ave #2S"
"5,500","2","2","33 W 89th St #1A"
"3,400","2","2","238 E 106th St #PHB"
"23,500","3","3","215 Sullivan St #5D"
"2,795","1","1","332 W 88th St #B2"
"10,750","2","2","135 W 14th St #8"
"4,250","1","1","392 Central Park W #11V"
"2,890","1","1","520 E 11th St #5"
"9,500","2","2","505 Greenwich St #10A"
"3,800","2","2","350 E 19th St #3B"
"2,400","2","1","100 Hamilton Pl #4F"
"2,600","1","1","328 E 78th St #15"
"3,450","1","1","415 E 37th St #10HH"
"3,835","1","1","200 Water St #1203"
"3,800","1","1","44 E End Ave #5FF"
"3,100","2","1","240 E 28th St #29"
"6,870","3","2","79 Reade St #B4"
"5,600","3","2","56 W 76th St #4F"
"5,750","1","1","100 Jane St #PHL"
"3,000","2","1","157 E 3rd St #C"
"7,000","2","2","312 11th Ave #34F"
"7,050","3","2","W 87th St and Broadway"
"5,169","2","1","70 Pine St #2703"
"6,817","2","2","70 Pine St #5105"
"4,186","1","1","250 W 93rd St #18D"
"7,800","2","1","455 W 23rd St #5B"
"2,395","1","1","130 E 93rd St #2A"
"4,800","3","2","256 3rd Ave #4"
"4,000","1","1","75 Wall St #31N"
"3,227","2","1","71 E 110th St #3A"
"22,500","3","3","188 E 78th St #30B"
"4,338","2","1","1 Dutch St #9D"
"3,100","1","1","310 W 21st St #4"
"2,850","1","1","700 W End Ave #8C"
"2,800","1","1","125 E 71st St #4B"
"2,495","2","1","180 E 101st St #3"
"4,300","1","1","75 Wall St #24N"
"4,795","2","2","133 W 71st St #3C1"
"3,500","4","1","522 W 148th St #1B"
"4,350","2","1","190 E 7th St #519"
"8,500","2","2","70 Little West St #23B"
"8,100","2","2","7 W 21st St #1906"
"9,500","2","2","70 Little West St #16C"
"6,195","3","2","230 W 55th St #10D"
"17,139","3","3","7 W 21st St #PHD"
"2,727","1","3","400 E 57th St #3E"
"32,500","4","3","385 W 12th St #TH3"
"3,750","1","1","30 W 63rd St #5O"
"5,729","3","2","1735 York Ave #12C"
"8,800","3","2","255 W 88th St #10A"
"2,500","1","3","145 E 48th St #12G"
"3,400","1","1","50 W 34th St #15C10"
"15,500","2","2","40 Mercer St #27"
"2,500","1","3","210 E 15th St #7E"
"2,298","1","3","212 W 91st St #337"
"7,500","2","2","340 E 23rd St #1B"
"4,650","1","1","225 E 39th St #22G"
"3,250","1","1","303 E 37th St #5C"
"1,775","1","3","1469 Lexington Ave #23"
"5,995","3","2","1485 5th Ave #18C"
"12,268","6","3","201 2nd Ave #2"
"4,000","4","2","100 Edgecombe Ave #B"
"29,000","4","2","408 Greenwich St #4"
"2,850","2","1","224 E 48th St #3A"
"4,250","1","1","23 E 10th St #505"
"2,400","2","1","425 W 205th St #5C"
"6,250","1","1","119 E 17th St #5A"
"31,000","4","3","13 E 9th St #1"
"7,750","2","3","845 United Nations Plz #12E"
"7,000","1","1","1 Central Park S #1508"
"4,395","2","1","102 Christopher St #2A"
"3,300","2","1","211 W 21st St #3E"
"3,500","1","1","310 E 46th St #14K"
"2,900","1","3","240 Riverside Blvd #8P"
"2,990","1","3","350 W 50th St #32A"
"5,750","1","1","280 Park Ave S #23M"
"3,942","2","2","69 E 125th St #12C"
"2,600","1","1","342 W 88th St #2B"
"3,099","1","1","250 E 40th St #33D"
"4,600","3","2","200 W 98th St #4E"
"4,217","1","1","240 Riverside Blvd #5E"
"5,630","3","1","460 2nd Ave #5F"
"4,550","4","2","2248 Adam Clayton Powell Jr Blvd #1R"
"3,550","2","1","132 Thompson St #19"
"3,100","3","1","54 Henry St #8"
"4,170","2","1","480 2nd Ave #13E"
"2,200","1","3","151 E 90th St #6D"
"11,500","2","2","166 Perry St #4B"
"4,295","3","1","725 E 9th St #4G"
"3,300","1","1","275 W 96th St #6L"
"9,500","3","3","1280 5th Ave #12B"
"5,800","2","2","445 5th Ave #14C"
"2,390","1","1","520 E 11th St #25"
"3,950","1","1","1 Lincoln Plz #14U"
"7,150","4","2","352 E 13th St #1"
"7,500","1","2","310 E 53rd St"
"2,790","1","1","520 E 11th St #4"
"4,250","2","1","345 E 80th St #20F"
"3,590","2","1","126 Macdougal St #5B"
"3,590","2","1","126 Macdougal St #3B"
"6,950","2","2","1160 5th Ave #605"
"14,995","3","3","50 West St #22C"
"3,390","2","1","520 E 11th St #6"
"2,990","1","1","520 E 11th St #18"
"2,950","1","3","445 5th Ave #28E"
"4,484","2","1","400 W 113th St #E827"
"12,000","5","3","115 E 92nd St #8CD"
"1,900","1","2","1677 Lexington Ave #3F"
"2,550","1","2","250 E 30th St #9C"
"4,700","1","1","501 E 87th St #22C"
"8,000","2","2","123 Washington St #45B"
"1,950","1","1","147 W 136th St #4THFLOO"
"3,995","1","1","77 W 24th St #4H"
"3,250","3","1","507 W 134th St #21"
"4,850","2","2","330 E 75th St #17C"
"2,895","1","1","217 E 10th St #4"
"2,750","2","2","128 W 130th St #4S"
"9,850","3","3","389 E 89th St #20A"
"2,595","1","1","401 E 89th St #19C"
"85,000","3","4","1 Central Park S #509"
"15,995","2","2","45 E 22nd St #34B"
"6,000","5","2","10 Manhattan Ave #1F"
"6,500","2","2","150 W 56th St #5403"
"12,500","2","2","1 Central Park S #1010"
"8,500","2","2","70 Little West St #15D"
"3,900","1","2","225 E 39th St #35M"
"3,350","1","2","145 W 58th St #12E"
"3,295","1","2","111 Fulton St #720"
"6,750","2","2","137 E 38th St #11-C"
"5,446","2","2","601 W 57th St #36A"
"2,195","1","1","444 E 81st St #25"
"3,695","1","1","212 W 91st St #1209"
"6,792","2","2","507 W 28th St #27A"
"3,390","2","1","165 Mulberry St #13"
"4,890","1","1","88 Leonard St #1907"
"2,500","1","2","505 W 47th St #1BS"
"1,995","1","2","304 E 38th St #4D"
"12,796","4","3","11th Ave and W 57th St"
"2,795","1","1","98 Thompson St #34"
"3,003","1","2","792 Columbus Ave #7N"
"4,973","2","2","360 E 65th St #5B"
"8,725","3","2","200 E 71st St #18G"
"2,500","2","1","285 Fort Washington Ave #21"
"3,000","1","1","340 E 93rd St #2D"
"30,000","7","3","215 E 12th St"
"2,695","2","1","111 Wadsworth Ave #6D"
"13,707","4","3","201 E 86th St #31F"
"11,000","2","2","39 E 29th St #21C"
"3,233","1","1","400 W 113th St #W1117"
"16,650","4","3","200 N End Ave #14PQ"
"4,024","1","3","225 E 39th St #28B"
"4,475","1","1","30 W 63rd St #11T"
"4,995","3","1","162 W 54th St #7C"
"4,900","1","1","150 W 51st St #1508"
"8,499","2","2","280 Park Ave S #7A"
"4,980","3","2","454 Manhattan Ave #5L"
"2,595","1","1","250 W 105th St #7C"
"2,795","1","1","36 W 35th St #7B"
"3,850","2","1","211 Henry St #4B"
"3,600","3","1","212 Avenue B #10"
"15,995","6","5","310 E 84th St"
"2,400","1","1","324 E 50th St #1A"
"2,900","1","1","415 E 37th St #15D"
"3,195","1","3","88 Greenwich St #301"
"3,995","1","1","155 E 34th St #18K"
"3,850","1","1","405 E 54th St #14L"
"4,263","1","1","8 Gramercy Park S #2J"
"4,600","3","2","47 W 75th St #PH"
"3,995","4","2","660 Fort Washington Ave #1AD"
"6,500","1","1","15 W 53rd St #30E"
"3,335","2","2","103 W 136th St #1A"
"5,300","1","1","300 E 40th St #30T"
"2,650","2","1","10 Overlook Ter #5G"
"4,300","2","2","455 Main St #11L"
"2,200","1","1","127 W 85th St #3A"
"2,450","2","1","10 Overlook Ter #1B"
"4,900","2","2","212 E 47th St #11-G"
"2,950","2","1","353 E 83rd St #16C"
"3,636","2","1","211 E 33rd St #53"
"3,800","1","1","225 E 34th St #2F"
"2,425","1","3","405 E 69th St #10C"
"3,500","1","1","220 E 65th St #4J"
"6,985","1","1","35 W 15th St #10B"
"5,000","1","3","15 Broad St #1230"
"3,025","1","1","71 Park Ave #12D"
"2,800","1","1","516 W 47th St #N7H"
"5,400","1","1","262 Mott St #407"
"4,395","2","2","42 W 73rd St #4E"
"4,295","2","1","309 E Houston St #6E"
"1,925","1","1","135 Haven Ave #A35"
"9,800","2","2","33 W 56th St #6E"
"2,520","2","1","227 Haven Ave #6C"
"1,850","1","3","626 W 158th St #2R"
"7,000","2","3","356 W 21st St #1"
"3,950","1","1","464 W 44th St #2E"
"3,500","2","1","203 Spring St #11"
"6,875","2","2","20 River Ter #17A"
"2,750","3","1","219 W 144th St #34"
"6,250","3","2","305 E 86th St #16SW"
"35,000","4","5","30 Park Pl #65A"
"2,575","1","1","240 E 24th St #3H"
"3,500","3","2","503 W 149th St #3B"
"3,199","2","1","252 W 137th St #1"
"12,500","3","3","250 Bowery #PHB"
"5,000","2","2","5 E 22nd St #5D"
"5,950","1","1","245 W 25th St #3L"
"5,450","2","1","488 7th Ave #6A"
"2,650","1","1","409 E 82nd St #3C"
"2,695","1","1","32 W 83rd St #4"
"10,500","4","3","235 W 76th St #12B"
"8,300","2","2","261 W 25th St #8C"
"5,695","2","2","201 E 87th St #4K"
"4,895","3","2","100 W 74th St #1S"
"8,900","2","2","322 W 57th St #57M"
"5,200","2","2","301 E 79th St #18J"
"5,000","1","1","318 W 52nd St #3G"
"2,250","1","3","128 W 71st St #2A"
"7,200","2","2","182 Norfolk St #3"
"12,750","3","3","30 West St #17F"
"1,825","1","1","101 Cooper St #2D"
"5,170","3","2","92 Morningside Ave #2A"
"3,300","2","1","120 Ridge St #4C"
"4,195","1","1","30 W 63rd St #3S"
"2,750","2","1","531 W 49th St #3W"
"18,500","2","2","500 Park Ave #34B"
"3,803","1","1","408 E 92nd St #33B"
"3,300","1","1","212 E 47th St #10D"
"5,795","3","2","480 2nd Ave #6B"
"3,695","1","1","301 E 75th St #8F"
"3,450","1","1","345 E 93rd St #26K"
"3,800","1","1","103 Charles St #5FE"
"2,395","1","4","425 Main St #7G"
"4,100","1","1","525 E 72nd St #36C"
"12,500","2","2","45 E 22nd St #36B"
"5,925","1","2","100 Jane St #8P"
"4,700","1","1","15 William St #45C"
"22,000","3","3","104 W 70th St #PH"
"11,000","3","2","416 W 52nd St #312"
"3,650","1","1","405 E 54th St #13E"
"3,950","3","2","3612 Broadway #5D"
"9,600","3","3","200 W 67th St #33D"
"2,775","1","1","39 W 75th St #3F"
"5,750","3","2","53 E 95th St #2A"
"4,850","2","2","250 E 40th St #31B"
"7,000","2","2","101 W 87th St #415"
"4,250","1","4","110 Horatio St #314"
"15,500","4","3","359 W 11th St #5AB"
"14,500","3","2","330 E 75th St #28BC"
"2,245","1","4","349 W 46th St #1S"
"2,695","1","1","190 6th Ave #6RN"
"5,900","2","2","100 United Nations Plz #12A"
"2,700","1","1","301 W 110th St #14F"
"7,000","2","2","50 W 29th St #13W"
"7,750","2","2","322 W 57th St #36P"
"5,000","2","2","80 E 2nd St #34"
"11,000","4","3","780 W End Ave #9B"
"4,700","3","1","430 E 6th St #3"
"4,980","2","1","100 W 93rd St #7J"
"3,325","1","1","344 3rd Ave #11J"
"10,750","3","2","200 N End Ave #12EF"
"2,000","1","1","105 Pinehurst Ave #63"
"5,885","3","2","520 2nd Ave #17B"
"9,500","2","2","200 E 65th St #27W"
"6,200","2","2","389 E 89th St #21D"
"3,100","1","1","37 W 72nd St #1D"
"3,495","1","4","20 Pine St #1509"
"2,625","1","4","195 Prince St #3E"
"5,400","2","2","416 W 52nd St #415"
"2,700","1","4","505 W 47th St #4GN"
"5,500","2","2","107 W 78th St #B"
"4,250","1","1","15 William St #11C"
"7,395","3","2","70 W 11th St #3W"
"6,000","2","2","15 William St #18H"
"22,500","2","2","157 W 57th St #41B"
"5,600","2","2","400 E 54th St #9C"
"4,250","1","4","20 Pine St #1016"
"6,000","2","2","331 E Houston St #12B"
"2,325","1","4","224 Sullivan St #A32"
"6,500","2","2","416 W 52nd St #504"
"6,975","2","3","250 E 40th St #38A"
"4,150","2","1","511 E 12th St #4F"
"5,400","2","2","120 Riverside Blvd #15D"
"2,495","1","1","213 E 10th St #5"
"4,095","1","1","37 Wall St #7A"
"3,000","1","4","20 Pine St #1009"
"2,500","3","1","552 W 146th St #14"
"14,500","2","2","30 Park Pl #58D"
"7,495","2","2","231 10th Ave #4B"
"3,500","1","1","165 W End Ave #9H"
"3,400","1","4","20 Pine St #2315"
"10,000","4","4","145 E 92nd St #10D"
"6,600","2","2","15 William St #17A"
"3,500","1","4","330 E 38th St #52H"
"3,495","1","1","101 Avenue D #7D"
"2,700","1","4","301 W 57th St #19EE"
"4,850","1","1","200 N End Ave #11D"
"7,999","2","2","555 W 59th St #27B"
"3,995","1","1","330 E 38th St #38F"
"1,875","1","4","619 E 5th St #10"
"3,725","1","1","520 2nd Ave #23A"
"3,378","1","1","345 E 94th St #25B"
"5,595","3","2","200 Riverside Dr #5E"
"9,800","2","2","106 Central Park S #32B"
"2,100","2","1","446 W 164th St #8"
"100,000","3","3","988 5th Ave #988"
"6,750","2","2","5 E 22nd St #19J"
"19,995","3","3","400 Park Ave S #28B"
"11,500","3","3","21 W 86th St #6A"
"7,100","2","2","44 W 56th St #4"
"14,000","3","3","50 W 15th St #5CC"
"24,500","5","4","80 Riverside Blvd #2B"
"7,500","3","2","125 Church St #6L"
"3,600","2","1","1360 York Ave #2K"
"7,600","2","2","30 West St #19E"
"2,850","1","5","99 John St #1103"
"9,450","3","3","25 Murray St #10E"
"4,095","1","1","21 West St #19E"
"10,000","2","2","831 Broadway #4B"
"4,800","1","1","151 E 38th St #1C"
"3,795","1","1","455 Hudson St #12"
"2,600","3","1","621 W 172nd St #2"
"7,000","2","2","416 W 52nd St #404"
"3,900","2","1","417 E 60th St #5B"
"6,550","3","5","45 Wall St #422"
"7,500","6","2","350 Manhattan Ave #4C"
"5,855","2","2","245 W 25th St #3H"
"14,000","3","2","79 Jane St #2"
"2,850","3","1","554 W 148th St #43"
"6,145","1","1","146 W 57th St #62B"
"4,200","1","1","417 E 60th St #4D"
"8,245","2","2","330 E 38th St #50D"
"5,995","4","1","417 W 47th St #2A"
"3,400","2","1","2nd Ave and E 38th St"
"3,290","3","2","910 Columbus Ave #1B"
"4,000","1","1","212 E 47th St #16C"
"3,700","2","2","161 E 110th St #5K"
"2,390","1","5","206 E 70th St #4B"
"9,495","2","2","225 5th Ave #8S"
"3,925","3","1","512 E 5th St"
"6,125","1","1","100 Jane St #2C"
"5,800","1","1","400 5th Ave #31A"
"2,450","1","5","240 E 76th St #17W"
"9,250","5","3","226 W 139th St #1"
"3,000","1","5","330 E 38th St #45H"
"3,900","1","1","188 E 64th St #803"
"4,779","1","1","225 E 39th St #19F"
"5,450","1","1","88 Leonard St #315"
"8,000","3","2","20 W 10th St #4FW"
"4,595","2","2","344 3rd Ave #5F"
"15,995","3","3","25 Broad St #2A"
"2,300","2","1","277 W 150th St #3"
"33,000","3","3","151 E 58th St #32D"
"5,225","1","1","37 W 21st St #803"
"4,300","1","1","250 W 19th St #1C"
"3,575","3","1","619 E 5th St #3"
"3,346","1","1","400 E 57th St #19G"
"2,300","2","1","500 W 148th St #3C"
"2,650","1","5","155 W 70th St #12H"
"11,000","3","3","220 Riverside Blvd #27G"
"2,195","1","5","132 Thompson St #1"
"7,495","3","2","133 E 65th St #2"
"4,860","1","1","21 W 86th St #7C"
"4,993","2","2","561 10th Ave #29J"
"2,650","1","1","206 W 79th St #3R"
"2,700","3","2","550 W 146th St #17"
"6,525","2","2","234 E 23rd St #5C"
"5,595","3","2","510 E 11th St #2"
"3,500","2","1","327 Saint Nicholas Ave #2C"
"2,895","2","1","321 E 71st St #5G"
"2,400","2","1","5 E 131st St #3"
"5,900","2","2","350 W 50th St #29F"
"4,240","1","1","1 Lincoln Plz #22T"
"4,550","1","1","88 Leonard St #802"
"13,950","1","1","157 W 57th St #34A"
"8,600","4","2","50 Murray St #903"
"5,595","3","1","49 Ludlow St #10B"
"1,625","1","6","225 Bennett Ave #2E"
"14,402","3","2","24 5th Ave #1132"
"5,600","2","2","405 E 54th St #4O"
"4,095","1","1","101 W 55th St #3H"
