price,bedrooms,bathrooms,addr,lat,lng
"2,900",1,1,350 W 57th St #9H,40.767514,-73.9852421
"2,900",1,8,350 W 57th St #14C,40.767514,-73.9852421
"3,750",1,1,350 W 57th St #15G,40.767514,-73.9852421
"3,675",1,1,48 E 66th St #4R,40.767546,-73.967823
"3,700",2,1,401 W 56th St #2D,40.767568,-73.9864737
"3,400",2,1,401 W 56th St #3F,40.767568,-73.9864737
"3,800",2,1,401 W 56th St #3C,40.767568,-73.9864737
"25,000",4,3,4 E 65th St #1,40.7675684,-73.9698015
"5,255",2,2,505 W 54th St,40.7675772,-73.9902156
"3,350",1,1,226 E 70th St #4A,40.7676037,-73.960124
"4,395",2,2,226 E 70th St #6E,40.7676037,-73.960124
"4,995",3,2,226 E 70th St #5B,40.7676037,-73.960124
"1,575",1,2,422 W 56th St #1,40.7676257,-73.9875356
"2,850",1,1,6 E 65th St #6A,40.7676527,-73.9697015
"9,400",3,2,6 E 65th St #1CC,40.7676527,-73.9697015
"5,995",4,2,415 E 72nd St #6F,40.7676753,-73.9549252
"3,900",1,1,333 W 57th St #801,40.7676788,-73.9845643
"26,000",3,4,40 E 66th St #8C,40.7676918,-73.9680655
"2,928",1,1,330 W 58th St #11C,40.7677127,-73.9836472
"6,962",2,2,550 W 54th St,40.7677253,-73.9915642
"3,495",1,1,61 E 66th St #3C,40.7677434,-73.9671372
"2,350",1,1,1378 York Ave #2B,40.7677765,-73.9527346
"2,700",1,1,233 E 70th St #8R,40.7677941,-73.9594678
"2,895",2,1,321 E 71st St #5G,40.7678227,-73.9576249
"2,650",1,1,399 E 72nd St #10G,40.7678227,-73.9554976
"1,925",1,1,420 E 73rd St #1A,40.7678244,-73.9544348
"3,250",1,1,347 W 57th St #6B,40.76783,-73.9846893
"2,200",1,6,347 W 57th St #19BB,40.76783,-73.9846893
"18,000",2,2,25 Columbus Cir #59B,40.767898,-73.9835463
"14,300",2,2,25 Columbus Cir #57E,40.767898,-73.9835463
"4,600",2,1,212 E 70th St #4C,40.767902,-73.9608171
"2,199",1,1,212 E 70th St #1A,40.767902,-73.9608171
"10,800",3,2,554 W 54th St,40.7679276,-73.9917082
"3,750",1,1,311 E 71st St #6F,40.7679359,-73.9578525
"2,475",1,1,768 Madison Ave #3F,40.7679384,-73.9685638
"4,450",1,1,22 E 66th St #3,40.7679532,-73.9687753
"2,575",1,1,208 E 70th St #2C,40.7679719,-73.9609333
"2,390",1,5,206 E 70th St #4B,40.7680148,-73.9610718
"2,059",1,5,206 E 70th St #2A,40.7680148,-73.9610718
"8,495",3,2,1385 York Ave #21-B,40.7680258,-73.9532922
"4,195",1,1,1385 York Ave #12H,40.7680258,-73.9532922
"4,595",1,1,1385 York Ave #23A,40.7680258,-73.9532922
"4,495",1,1,1385 York Ave #10A,40.7680258,-73.9532922
"2,500",1,3,408 W 57th St #9P,40.7680768,-73.98663
"5,890",2,1,501 E 74th St #13C,40.7680889,-73.952547
"6,800",1,1,501 E 74th St #19-A,40.7680889,-73.952547
"2,195",1,3,246 E 71st St #4C,40.7681154,-73.9592209
"4,995",3,2,355 E 72nd St #2H,40.7681172,-73.9562539
"2,650",2,1,419 E 73rd St #5C,40.7681326,-73.954438
"2,295",1,3,244 E 71st St #3B,40.7681366,-73.9592885
"3,195",2,1,1384 2nd Ave #3-J,40.7681864,-73.9584853
"3,395",1,1,885 9th Ave #4R,40.7682479,-73.985727
"2,394",1,1,443 W 56th St #4B,40.7682586,-73.9880982
"5,700",2,2,Broadway and Columbus Cir,40.7682872,-73.9822662
"4,765",1,1,500 W 56th St,40.7683005,-73.9896982
"3,599",3,2,345 E 72nd St #1C,40.7683968,-73.9567438
"1,895",1,1,486 E 74th St #2B,40.7683989,-73.9538069
"4,900",1,1,211 E 70th St #26F,40.7684057,-73.9605017
"2,470",1,1,484 E 74th St #10,40.7684292,-73.9538917
"3,285",2,1,484 E 74th St #9,40.7684292,-73.9538917
"7,000",2,2,188 E 70th St #12D,40.7684633,-73.9619468
"8,250",2,2,188 E 70th St #23A,40.7684633,-73.9619468
"3,195",2,1,1st Ave and E 73rd St,40.768483,-73.9555119
"5,000",1,1,37 E 67th St #5B,40.7685072,-73.9670041
"15,000",2,2,37 E 67th St #PHA,40.7685072,-73.9670041
"3,350",1,1,442 W 57th St #7-J,40.7685121,-73.9877661
"3,300",1,1,530 E 76th St #12E,40.7685172,-73.950051
"6,100",2,2,530 E 76th St #19JK,40.7685172,-73.950051
"2,950",1,1,400 W 58th St #2J,40.7685214,-73.9856512
"4,350",1,1,18 E 67th St #2A,40.768618,-73.9683596
"2,050",1,1,437 E 74th St #3B,40.76864,-73.953314
"2,850",2,1,860 10th Ave #4R,40.7686604,-73.9885932
"2,700",2,1,860 10th Ave #5R,40.7686604,-73.9885932
"2,300",1,6,402 E 74th St #1C,40.7686634,-73.9544806
"2,250",1,1,328 E 73rd St #1C,40.7686955,-73.9565299
"2,600",1,1,345 W 58th St #6H,40.7687435,-73.9845018
"9,995",3,2,345 W 58th St #11JK,40.7687435,-73.9845018
"3,095",1,1,311 E 72nd St #12A,40.7687646,-73.9575911
"3,295",1,1,311 E 72nd St #7-D,40.7687646,-73.9575911
"2,250",1,8,1380 1st Ave #5D,40.7687708,-73.9549081
"2,050",1,1,322 E 73rd St #1BRJ,40.7688124,-73.9568074
"2,800",1,1,425 E 74th St,40.7688133,-73.9538888
"6,495",3,2,242 E 72nd St #14C,40.7688143,-73.9591123
"1,950",1,1,442 E 75th St #D5,40.7688454,-73.9529596
"8,725",3,2,200 E 71st St #18G,40.7688848,-73.9608217
"2,795",2,1,460 W 57th St #2N,40.7688906,-73.9884602
"2,250",1,2,457 W 57th St #611,40.7689654,-73.9875472
"2,125",1,1,457 W 57th St #1409,40.7689654,-73.9875472
"6,711",3,2,888 Main St,40.7690073,-73.9439983
"2,550",2,1,434 E 75th St #5C,40.7690124,-73.9533434
"7,250",2,2,220 E 72nd St #25F,40.7690254,-73.959718
"4,400",1,1,220 E 72nd St #14-G,40.7690254,-73.959718
"2,300",1,1,1420 York Ave #2R,40.7690465,-73.9517904
"18,000",2,2,80 Columbus Cir #68E,40.7690781,-73.9829538
"33,000",3,3,80 Columbus Cir #72A,40.7690781,-73.9829538
"3,150",2,1,510 W 57th St #2,40.7691086,-73.9892859
"4,200",3,2,10th Ave and W 57th St,40.7691193,-73.9885587
"27,000",3,3,1 Central Park W #27D,40.7691199,-73.9815582
"17,900",2,2,1 Cpw #42B,40.7691199,-73.9815582
"25,000",3,3,1 Central Park W #40D,40.7691199,-73.9815582
"23,500",4,3,172 E 71st St #2,40.7691392,-73.9617955
"3,320",2,1,1413 York Ave #4,40.769153,-73.9524413
"6,300",2,2,1 Columbus Pl #N40E,40.7691749,-73.9855688
"3,700",1,1,1 Columbus Pl #N26E,40.7691749,-73.9855688
"5,700",2,2,1 Columbus Pl #S44A,40.7691749,-73.9855688
"4,500",1,1,1 Columbus Pl #N12F,40.7691749,-73.9855688
"6,800",2,2,1 Columbus Pl #N41A,40.7691749,-73.9855688
"2,100",1,1,5 E 67th St #1B,40.7691766,-73.9685666
"2,100",1,3,5 E 67th St #2C,40.7691766,-73.9685666
"2,400",1,1,319 E 73rd St #3C,40.7691771,-73.9565893
"5,500",1,1,20 E 68th St #15A,40.7691961,-73.9677084
"2,875",1,1,469 W 57th St #4D,40.7692072,-73.9880154
"3,100",1,1,469 W 57th St #2C,40.7692072,-73.9880154
"3,600",3,1,450 W 58th St #3L,40.7692249,-73.9869858
"3,300",2,1,340 E 74th St #2X,40.7692433,-73.9558699
"4,800",3,1,454 W 58th St #4E,40.7692441,-73.9872673
"4,700",3,1,454 W 58th St #5E2,40.7692441,-73.9872673
"3,695",1,1,30 W 60th St #12S,40.7692729,-73.9838111
"2,900",2,1,433 E 75th St #2,40.7692845,-73.952935
"1,845",1,1,1427 York Ave #5D,40.7693102,-73.9523353
"8,950",2,2,462 W 58th St #PHA,40.7693647,-73.9874998
"8,500",3,2,462 W 58th St #6B,40.7693647,-73.9874998
"4,600",2,1,200 E 72nd St #3F,40.7693746,-73.9602924
"3,800",1,1,200 E 72nd St #32D,40.7693746,-73.9602924
"1,700",1,2,1431 1st Ave #3,40.769396,-73.955184
"2,695",1,1,250 E 73rd St #11B,40.7694217,-73.9583465
"5,350",2,2,250 E 73rd St #6F,40.7694217,-73.9583465
"4,395",1,1,500 E 77th St #616,40.769443,-73.950875
"4,595",1,1,500 E 77th St #2518,40.769443,-73.950875
"3,295",1,1,500 E 77th St #1201,40.769443,-73.950875
"6,295",2,2,500 E 77th St #1002,40.769443,-73.950875
"3,995",1,1,500 E 77th St #720,40.769443,-73.950875
"2,500",1,1,36 E 69th St #1A,40.7694439,-73.9663982
"3,295",1,1,F D R Dr and York Ave,40.7694491,-73.951862
"2,695",1,2,E 77th St and Cherokee Pl,40.7694496,-73.9499302
"2,300",1,1,2nd Ave and E 73rd St,40.7694816,-73.9578923
"55,000",5,4,11 E 68th St #6WE,40.7694824,-73.9676328
"7,950",2,2,715 Park Ave #7D,40.7694918,-73.9645128
"5,000",1,1,715 Park Ave #3C,40.7694918,-73.9645128
"8,500",2,2,715 Park Ave #2B,40.7694918,-73.9645128
"6,000",2,2,343 E 74th St #16D,40.769506,-73.955786
"6,100",2,2,343 E 74th St #2B,40.769506,-73.955786
"2,300",2,1,436 E 76th St #14,40.7695188,-73.9525763
"2,350",1,1,436 E 76th St #1,40.7695188,-73.9525763
"12,500",3,3,2 Columbus Ave #34A,40.7695424,-73.9850755
"8,500",2,2,2 Columbus Ave #37B,40.7695424,-73.9850755
"7,450",2,2,2 Columbus Ave #26C,40.7695424,-73.9850755
"6,995",2,2,2 Columbus Ave #16B,40.7695424,-73.9850755
"2,700",2,1,1437 1st Ave #4FS,40.7695628,-73.9549404
"17,000",2,2,15 Central Park W #24F,40.7696869,-73.9811205
"3,000",1,1,1435 York Ave,40.7697054,-73.9519342
"4,850",2,2,330 E 75th St #17C,40.7697707,-73.9549916
"14,500",3,2,330 E 75th St #28BC,40.7697707,-73.9549916
"6,200",2,2,330 E 75th St #38B,40.7697707,-73.9549916
"4,995",2,2,330 E 75th St #3B,40.7697707,-73.9549916
"51,500",5,6,130 E 71st St,40.7697722,-73.9633082
"2,100",1,1,517 E 77th St #5M,40.769797,-73.950212
"2,450",1,1,517 E 77th St #6O,40.769797,-73.950212
"2,400",1,1,1446 1st Ave #3B,40.7698197,-73.9542205
"3,288",2,1,435 E 76th St #3D,40.7698333,-73.9523286
"3,195",2,1,1407 2nd Ave #2B,40.7698354,-73.9579965
"2,300",1,1,509 E 77th St #5G,40.7698829,-73.9503937
"2,100",1,1,509 E 77th St #5L,40.7698829,-73.9503937
"2,795",1,1,317 E 74th St #1C,40.7698848,-73.9563811
"2,100",1,1,1441 York Ave #4N,40.7698944,-73.9519016
"2,795",1,1,555 E 78th St #LG,40.769896,-73.948426
"2,395",1,6,315 E 74th St #6,40.7699153,-73.9564524
"4,395",1,1,45 W 60th St #21B,40.76992,-73.9838182
"5,495",2,2,45 W 60th St,40.76992,-73.9838182
"5,995",2,2,45 W 60th St #25K,40.76992,-73.9838182
"5,895",2,2,45 W 60th St #33K,40.76992,-73.9838182
"7,250",4,3,114 E 71st St #4W,40.7699245,-73.9636801
"2,795",2,1,1443 York Ave #2E,40.7699934,-73.9517019
"2,500",1,1,516 E 78th St #6G,40.7700806,-73.9497454
"3,000",1,1,30 W 61st St #22E,40.7700833,-73.9831793
"4,900",2,2,404 E 76th St #7A,40.7700836,-73.9537498
"2,500",1,1,404 E 76th St #2P,40.7700836,-73.9537498
"2,500",1,2,404 E 76th St #6M,40.7700836,-73.9537498
"3,462",1,1,404 E 76th St #6C,40.7700836,-73.9537498
"3,200",1,1,90 William St #9D,40.7700892,-74.2229023
"2,275",1,1,542 E 79th St #2O,40.7701415,-73.9481986
"1,850",1,4,438 E 77th St #3C,40.7701539,-73.9520134
"4,800",1,1,124 W 60th St #38E,40.7701926,-73.9858118
"3,900",1,1,124 W 60th St #34F,40.7701926,-73.9858118
"5,950",2,2,124 W 60th St #46C,40.7701926,-73.9858118
"5,790",2,2,400 E 76th St #9CJ,40.7701974,-73.9538988
"2,700",1,1,157 E 72nd St #14C,40.7702306,-73.9611072
"3,100",1,1,115 E 71st St #5DJ,40.7702354,-73.9636207
"3,900",2,1,430 E 77th St #LF,40.7702492,-73.952305
"3,400",1,2,211-213 E 73rd St #1E,40.770296,-73.959183
"12,796",4,3,11th Ave and W 57th St,40.770312,-73.9913902
"3,650",1,1,11th Ave and W 57th St,40.770312,-73.9913902
"2,950",1,1,445 E 77th St #2J,40.7703214,-73.9516374
"14,500",3,3,255 E 74th St #9B,40.7703626,-73.9576858
"9,500",2,2,255 E 74th St #14B,40.7703626,-73.9576858
"7,500",2,2,255 E 74th St,40.7703626,-73.9576858
"2,099",1,1,424 E 77th St #4D,40.7703659,-73.9525744
"13,500",2,2,737 Park Ave #5G,40.7703877,-73.9638745
"2,995",2,1,323 E 75th St #4B,40.7703894,-73.9556182
"6,895",2,2,300 E 75th St #27C,40.7704044,-73.9566176
"3,095",1,2,300 E 75th St #32F,40.7704044,-73.9566176
"3,795",1,1,300 E 75th St #19M,40.7704044,-73.9566176
"5,500",1,1,25 Central Park W #10G,40.7704376,-73.9808091
"17,500",2,3,25 Central Park W #10J,40.7704376,-73.9808091
"6,000",2,2,25 Central Park W #2X,40.7704376,-73.9808091
"1,950",1,2,226 E 74th St #1B1,40.7704414,-73.9586065
"2,425",1,1,220 E 74th St #1-B,40.7704766,-73.9588433
"2,375",1,1,418 E 77th St #15J,40.7704767,-73.9528718
"3,600",1,1,43 W 61st St #18K,40.7704951,-73.9833032
"1,800",1,5,528 E 79th St #6H,40.7705095,-73.948766
"1,999",1,1,317 E 75th St #1,40.7705145,-73.955837
"7,000",2,3,62 W 62nd St #16A,40.7705164,-73.9826041
"2,050",1,1,536 E 79th St #6P,40.7705173,-73.9490672
"1,815",1,3,536 E 79th St #5B,40.7705173,-73.9490672
"1,995",1,1,1470 1st Ave #2G,40.7705841,-73.9536119
"1,910",1,4,1470 1st Ave #12F,40.7705841,-73.9536119
"1,960",1,1,1470 1st Ave #10E,40.7705841,-73.9536119
"1,775",1,1,503 E 78th St #6G,40.770589,-73.9501434
"3,395",1,1,225 E 74th St #3-P,40.770622,-73.958075
"2,940",1,1,309 E 75th St #9,40.7706537,-73.9562989
"4,851",3,2,309 E 75th St #3A,40.7706537,-73.9562989
"5,250",3,2,309 E 75th St #2,40.7706537,-73.9562989
"2,791",2,1,309 E 75th St #19,40.7706537,-73.9562989
"4,720",3,2,309 E 75th St #7A,40.7706537,-73.9562989
"2,785",1,1,309 E 75th St #4A,40.7706537,-73.9562989
"5,107",3,2,309 E 75th St #1,40.7706537,-73.9562989
"1,975",1,5,520 E 79th St #4G,40.7706701,-73.9490895
"2,095",1,1,520 E 79th St #6G,40.7706701,-73.9490895
"3,800",1,1,25 Cpw #4H,40.7706748,-73.9802006
"14,450",2,2,25 Central Park W #15Q,40.7706748,-73.9802006
"18,000",3,2,25 Central Park W #7J,40.7706748,-73.9802006
"6,500",1,1,25 Central Park W #14K,40.7706748,-73.9802006
"2,195",1,1,1437 2nd Ave #1A,40.7707107,-73.9572687
"2,995",1,2,2nd Ave and E 75th St,40.7707549,-73.9569377
"4,795",2,1,2nd Ave and E 75th St,40.7707549,-73.9569377
"7,695",2,2,30 W 63rd St #21C,40.7707681,-73.9817311
"7,250",2,2,30 W 63rd St #5M,40.7707681,-73.9817311
"6,995",2,2,30 W 63rd St #9K,40.7707681,-73.9817311
"3,750",1,1,30 W 63rd St #5O,40.7707681,-73.9817311
"4,475",1,1,30 W 63rd St #11T,40.7707681,-73.9817311
"4,195",1,1,30 W 63rd St #3S,40.7707681,-73.9817311
"3,695",1,1,301 E 75th St #8F,40.7707681,-73.9564898
"8,350",2,2,30 W 63rd St #7L,40.7707681,-73.9817311
"4,450",1,1,30 W 63rd St #8U,40.7707681,-73.9817311
"4,061",1,1,30 W 63rd St #9R,40.7707681,-73.9817311
"4,275",1,1,30 W 63rd St #3V,40.7707681,-73.9817311
"20,995",3,3,30 W 63rd St #30STU,40.7707681,-73.9817311
"21,500",3,3,30 W 63rd St #30OPR,40.7707681,-73.9817311
"4,350",1,1,30 W 63rd St #10E,40.7707681,-73.9817311
"2,350",1,5,244 E 75th St #2D,40.77077,-73.957481
"1,550",1,3,344 E 76th St #3,40.7707939,-73.9555174
"2,750",1,5,17 E 70th St #1A,40.7708165,-73.9666607
"2,075",1,1,444 E 78th St #17,40.7708169,-73.951705
"5,446",2,2,601 W 57th St #36A,40.7708506,-73.9917321
"3,500",2,1,601 W 57th St #15C,40.7708506,-73.9917321
"2,585",1,5,601 W 57th St #31K,40.7708506,-73.9917321
"3,231",1,1,601 W 57th St #32P,40.7708506,-73.9917321
"1,775",1,2,510 E 79th St #5E,40.7708755,-73.9495813
"2,395",1,1,407 E 77th St #2W,40.7709104,-73.9528774
"2,100",1,1,403 E 77th St #2A,40.770975,-73.953033
"2,375",1,1,403 E 77th St #15J,40.770975,-73.953033
"9,495",3,2,200 W 60th St #33D,40.7710018,-73.987724
"3,195",1,1,1448 2nd Ave #5,40.7710236,-73.9564793
"2,395",1,1,226 E 75th St #2A,40.7710604,-73.958119
"1,850",1,1,414 E 78th St #A1,40.771095,-73.952461
"2,500",1,1,354 E 77th St #3-C,40.771096,-73.9540869
"8,895",2,2,175 W 60th St #45D,40.7710994,-73.9867219
"5,450",1,1,175 W 60th St #33E,40.7710994,-73.9867219
"24,950",4,3,52 E 72nd St #PHA,40.7711004,-73.9644096
"2,900",2,1,445 E 78th St #5A,40.7711094,-73.9513969
"2,150",1,2,1452 2nd Ave #14,40.7711116,-73.9563351
"3,550",1,1,15 W 63rd St #7WJ,40.7711241,-73.9808492
"2,300",1,2,343 E 76th St #3B,40.7711333,-73.9553755
"2,750",1,3,61 W 62nd St #23N,40.7711351,-73.9828924
"9,900",3,2,50 E 72nd St #9B,40.7711675,-73.9646311
"9,600",3,3,50 E 72nd St #8B,40.7711675,-73.9646311
"1,840",1,2,210 E 75th St #2G,40.7712196,-73.9585724
"3,295",1,1,505 E 79th St #7G,40.7712373,-73.9494995
"2,200",1,3,460 E 79th St #15C,40.7712538,-73.950858
"2,450",1,5,240 E 76th St #17W,40.7713582,-73.9569038
"2,500",1,1,240 E 76th St #9U,40.7713582,-73.9569038
"3,195",1,1,240 E 76th St #15V,40.7713582,-73.9569038
"5,399",1,1,1 W End Ave #17C,40.7714442,-73.9894047
"9,250",2,2,1 W End Ave #17F,40.7714442,-73.9894047
"8,995",2,2,1 W End Ave #20J,40.7714442,-73.9894047
"8,800",2,2,1 W End Ave #17K,40.7714442,-73.9894047
"7,999",2,2,555 W 59th St #27B,40.7714442,-73.9894047
"6,950",2,2,555 W 59th St #6F,40.7714442,-73.9894047
"8,900",2,2,1 W End Ave #17H,40.7714442,-73.9894047
"4,300",1,1,555 W 59th St #20A,40.7714442,-73.9894047
"8,200",2,1,1 W End Ave #21D,40.7714442,-73.9894047
"4,350",1,1,555 W 59th St #16E,40.7714442,-73.9894047
"9,500",2,2,1 W End Ave #23G,40.7714442,-73.9894047
"2,550",1,1,345 E 77th St #1EJ,40.7714668,-73.9541482
"7,500",2,2,625 W 57th St #529,40.7714779,-73.9930128
"2,795",1,1,625 W 57th St #411,40.7714779,-73.9930128
"4,400",1,1,625 W 57th St #451,40.7714779,-73.9930128
"3,162",3,1,512 E 80th St #7-A,40.7714876,-73.9490747
"1,900",1,3,341 E 77th St #1W,40.7715239,-73.9543728
"7,200",2,2,161 W 61st St #24J,40.7715251,-73.9858662
"7,950",3,3,161 W 61st St #25B,40.7715251,-73.9858662
"1,900",1,6,339 E 77th St #4W,40.7715584,-73.9544494
"15,000",4,4,525 E 80th St #4F,40.7715608,-73.9482815
"14,500",3,3,20 W 64th St,40.7715807,-73.9811807
"5,500",2,1,1 Lincoln Plz #41F,40.7715807,-73.9811807
"3,950",1,1,1 Lincoln Plz #14U,40.7715807,-73.9811807
"4,240",1,1,1 Lincoln Plz #22T,40.7715807,-73.9811807
"3,400",1,1,1 Lincoln Plz #24V,40.7715807,-73.9811807
"9,450",2,2,1 Lincoln Plz #33D,40.7715807,-73.9811807
"7,500",3,2,1 Lincoln Plz #26R,40.7715807,-73.9811807
"5,200",2,2,225 W 60th St #8E,40.7715975,-73.9881474
"40,000",6,5,161 E 74th St,40.7716021,-73.9604493
"2,350",1,1,201 E 75th St #5D,40.7716648,-73.9588503
"2,500",1,1,15 W 64th St #A,40.7717077,-73.9804284
"2,500",1,1,15 W 64th St #A,40.7717077,-73.9804284
"2,300",1,1,15 W 64th St #5D,40.7717077,-73.9804284
"5,750",2,2,420 E 79th St #16A,40.7717082,-73.9518307
"2,500",1,1,354 E 78th St #4,40.7717216,-73.9538064
"2,395",1,1,354 E 78th St #3A,40.7717216,-73.9538064
"3,200",1,1,196 E 75th St #3H,40.7717341,-73.9595938
"5,500",2,2,325 E 77th St #4H,40.7717436,-73.9548333
"5,995",2,2,17 W 64th St #8EF,40.7717583,-73.9805603
"4,250",2,1,192 E 75th St #5B,40.7717672,-73.9598531
"7,250",2,2,408 E 79th St #4A,40.7718956,-73.9520593
"3,924",1,2,229 W 60th St #11N,40.7719132,-73.9886502
"4,057",1,1,229 W 60th St #4T,40.7719132,-73.9886502
"2,815",1,1,229 W 60th St #12D,40.7719132,-73.9886502
"3,831",1,1,229 W 60th St #10E,40.7719132,-73.9886502
"3,964",1,1,229 W 60th St #7T,40.7719132,-73.9886502
"4,177",1,2,229 W 60th St #26N,40.7719132,-73.9886502
"3,400",1,1,404 E 79th St #11C,40.7719586,-73.952317
"2,250",1,1,41 W 64th St #3C,40.7719757,-73.9812873
"3,050",2,1,307 E 77th St #2E,40.7719939,-73.9554607
"2,600",1,1,328 E 78th St #15,40.7719941,-73.9545012
"3,350",2,1,328 E 78th St #4,40.7719941,-73.9545012
"6,500",2,2,177 E 75th St #9A,40.7719981,-73.9593641
"2,950",1,1,425 E 79th St #0002OJ,40.7720316,-73.9513503
"5,800",3,2,425 E 79th St #16,40.7720316,-73.9513503
"2,675",2,1,326 E 78th St #24,40.7720732,-73.954707
"11,900",2,2,160 W 62nd St #52C,40.7720756,-73.9861447
"5,695",1,1,160 W 62nd St #30A,40.7720756,-73.9861447
"5,195",1,1,160 W 62nd St #12F,40.7720756,-73.9861447
"7,295",2,2,160 W 62nd St #6G,40.7720756,-73.9861447
"11,200",2,2,160 W 62nd St #44F,40.7720756,-73.9861447
"10,500",2,2,160 W 62nd St #31C,40.7720756,-73.9861447
"1,825",1,3,535 E 81st St #1A,40.7720776,-73.947721
"3,095",1,1,E 80th St and York Ave,40.7720817,-73.9499415
"2,450",1,6,353 E 78th St #11D,40.7720884,-73.9536049
"2,395",1,1,244 E 77th St #4,40.7721864,-73.9569426
"2,195",1,1,244 E 77th St #20,40.7721864,-73.9569426
"2,895",2,1,308 E 78th St #26,40.772189,-73.9550639
"1,950",1,1,308 E 78th St #30,40.772189,-73.9550639
"2,750",2,1,236 E 77th St #14,40.7722725,-73.9571437
"4,795",1,1,350 E 79th St #17G,40.7722841,-73.953306
"3,995",1,1,350 E 79th St #15K,40.7722841,-73.953306
"13,000",3,4,350 E 79th St #33B,40.7722841,-73.953306
"3,615",3,2,420 E 80th St,40.7722944,-73.9510164
"7,695",2,2,W 62nd St and Amsterdam Ave,40.7723021,-73.9862412
"6,000",3,2,155 E 75th St #3W,40.7723189,-73.9604141
"2,995",1,1,155 E 75th St #4E,40.7723189,-73.9604141
"3,995",1,1,1st Ave and E 79th St,40.772344,-73.9526821
"7,800",3,2,1st Ave and E 79th St,40.772344,-73.9526821
"17,700",4,4,1st Ave and E 79th St,40.772344,-73.9526821
"3,500",2,1,199 E 76th St #2A,40.7723456,-73.9587516
"1,900",1,9,1494 2nd Ave #2B,40.7723831,-73.9554182
"5,795",1,1,1930 Broadway #8H,40.772445,-73.9816427
"1,950",1,1,536 E 82nd St #5A,40.7725267,-73.9475975
"2,250",1,1,239 E 77th St #1D,40.7725737,-73.9568228
"2,100",1,5,239 E 77th St #3B,40.7725737,-73.9568228
"3,900",1,2,14 E 73rd St #4A,40.77259,-73.965828
"3,990",1,1,14 E 73rd St #5B,40.77259,-73.965828
"2,195",2,1,437 E 80th St #30,40.772598,-73.950583
"2,495",2,1,305 E 78th St #1FW,40.7726172,-73.9549148
"2,550",2,1,526 E 82nd St #17,40.7726193,-73.94782
"2,550",2,1,433 E 80th St #5,40.7726222,-73.9506864
"2,200",1,1,233 E 77th St #8,40.7726565,-73.9569642
"2,600",1,2,404 E 80th St #A,40.7726782,-73.9517664
"2,045",1,1,1531 York Ave #2CC,40.7726799,-73.9497983
"2,700",1,1,522 E 82nd St #7,40.7726846,-73.9479537
"2,275",1,1,258 E 78th St #3-C,40.7727318,-73.9562868
"2,250",1,2,29 W 65th St #2B,40.7727634,-73.9809139
"7,290",2,2,21 W End Ave #40D,40.7727775,-73.9902648
"8,595",3,2,21 W End Ave #40E,40.7727775,-73.9902648
"2,095",1,9,450 E 81st St #2C,40.7727798,-73.9499974
"2,700",2,1,514 E 82nd St #2R,40.7727892,-73.9482321
"5,500",3,2,333 E 79th St #9N,40.7728058,-73.9531348
"4,800",2,2,333 E 79th St #7O,40.7728058,-73.9531348
"2,750",1,1,512 E 82nd St #3C,40.7728361,-73.948302
"1,900",1,1,510 E 82nd St #C,40.77287,-73.9483849
"2,850",1,1,47 E 74th St #4F,40.7729135,-73.9634693
"3,600",2,1,240 E 78th St #I,40.772916,-73.9566786
"2,295",1,1,415 E 80th St #2B,40.7729249,-73.9514092
"3,700",2,2,236 E 78th St #407J,40.7729357,-73.9567686
"2,500",1,1,236 E 78th St #5B,40.7729357,-73.9567686
"2,395",1,1,265 E 78th St #6E,40.7729529,-73.9557973
"3,095",2,1,265 E 78th St #5A,40.7729529,-73.9557973
"2,250",1,1,265 E 78th St #4C,40.7729529,-73.9557973
"2,250",1,1,265 E 78th St #14C,40.7729529,-73.9557973
"3,095",2,1,265 E 78th St #15A,40.7729529,-73.9557973
"3,500",1,1,155 E 76th St #2C,40.7729631,-73.9597604
"5,195",2,2,261 E 78th St #3J,40.7730366,-73.9558808
"1,975",1,1,517 E 82nd St #5A,40.773062,-73.9478623
"2,800",1,1,40 E 75th St #5B,40.7730975,-73.9634718
"3,900",1,1,40 E 75th St #1A,40.7730975,-73.9634718
"30,000",5,4,823 Park Ave #7,40.7731065,-73.9618728
"4,500",1,1,401 E 80th St #6G,40.7731109,-73.9517237
"4,500",2,1,401 E 80th St #29F,40.7731109,-73.9517237
"3,700",1,1,401 E 80th St #26E,40.7731109,-73.9517237
"2,100",1,1,534 E 83rd St #4C,40.7731114,-73.946968
"6,500",2,2,170 E 77th St #7C,40.7731158,-73.9591302
"2,612",1,1,513 E 82nd St #4D,40.7731367,-73.9480432
"2,475",1,1,513 E 82nd St #1D,40.7731367,-73.9480432
"1,950",1,1,418 E 81st St #BE,40.7731429,-73.950987
"11,000",2,2,923 5th Ave #3C,40.7731666,-73.9660128
"2,550",2,1,528 E 83rd St #34,40.7732148,-73.9472079
"12,500",2,1,42 E 75th St,40.7732295,-73.9632884
"3,550",1,1,444 E 82nd St #6H,40.7732856,-73.9497548
"3,500",1,1,444 E 82nd St #7C,40.7732856,-73.9497548
"4,400",1,2,444 E 82nd St #29A,40.7732856,-73.9497548
"5,600",2,2,444 E 82nd St #18E,40.7732856,-73.9497548
"5,650",2,2,444 E 82nd St #23A,40.7732856,-73.9497548
"3,625",1,1,444 E 82nd St #23C,40.7732856,-73.9497548
"3,800",1,1,444 E 82nd St #31G,40.7732856,-73.9497548
