SHELTER_ID,the_geom,CORNER,LOCATION,AT_BETWEEN,IN_SERVICE,LONGITUDE,LATITUDE
BR0430,POINT (-74.02423 40.620169),SE,86 ST,Ft Hamilton Pkwy,Y,-74.02423,40.620169
BR0433,POINT (-74.022852 40.629501),SW,BAY RIDGE PKWY,5 AV,Y,-74.022852,40.629501
BR0460,POINT (-73.986825 40.598153),NE,25 AV,86 ST,Y,-73.986825,40.598153
BR0465,POINT (-73.97848 40.616516),SE,BAY PKWY,60 ST,Y,-73.97848,40.616516
BR0467,POINT (-73.996216 40.613424),SW,BAY RIDGE PKWY,18 AV,Y,-73.996216,40.613424
BR0469,POINT (-73.996283 40.613211),SW,18 AV,BAY RIDGE PKWY,Y,-73.996283,40.613211
BR0471,POINT (-73.9995 40.595282),SE,SHORE PKWY,BAY PKWY,Y,-73.9995,40.595282
BR0472,POINT (-74.00287100000001 40.607521),NW,86 ST,18 AV,Y,-74.002871,40.607521
BR0473,POINT (-74.002451 40.60701),SE,86 ST,18 AV,Y,-74.002451,40.60701
BR0474,POINT (-74.002731 40.607084),SE,18 AV,86 ST,Y,-74.002731,40.607084
BR0475,POINT (-74.002536 40.607455),NW,18 AV,86 ST,Y,-74.002536,40.607455
BR0481,POINT (-73.996819 40.595903),NW,CROPSEY AV,23 AV,Y,-73.996819,40.595903
BR0495,POINT (-73.965693 40.62673900000001),SW,Coney Island Av,AV I,Y,-73.965693,40.626739
BR0498,POINT (-73.977347 40.630561),SW,18 AV,MCDONALD AV,Y,-73.977347,40.630561
BR0510,POINT (-73.999 40.639252),NW,49 ST,10 AV,Y,-73.999,40.639252
BR0511,POINT (-73.971089 40.62419),NW,AV J,OCEAN PKWY,Y,-73.971089,40.62419
BR0524,POINT (-73.979173 40.592949000000004),SW,86 ST,W 8 ST,Y,-73.979173,40.592949
BR0529,POINT (-73.995146 40.572732),SW,SURF AV,W 29 ST,Y,-73.995146,40.572732
BR0530,POINT (-73.989863 40.57383),SW,SURF AV,W 23 ST,Y,-73.989863,40.57383
BR0531,POINT (-73.973893 40.575007),NW,SURF AV,W 5 ST,Y,-73.973893,40.575007
BR0534,POINT (-73.966939 40.584745),NW,OCEAN PKWY,SHORE PKWY,Y,-73.966939,40.584745
BR0539,POINT (-73.960332 40.581963),NW,NEPTUNE AV,CONEY ISLAND AV,Y,-73.960332,40.581963
BR0540,POINT (-73.959535 40.581954),NE,NEPTUNE AV,CONEY ISLAND AV,Y,-73.959535,40.581954
BR0542,POINT (-73.967236 40.581355),SE,OCEAN PKWY,WEST AV - MAIN DR,Y,-73.967236,40.581355
BR0543,POINT (-73.97708 40.575481),NW,SURF AV,W 8 ST,Y,-73.97708,40.575481
BR0546,POINT (-73.99503 40.575419),SE,MERMAID AV,W 29 ST,Y,-73.99503,40.575419
BR0547,POINT (-73.988663 40.576125),SE,MERMAID AV,W 22 ST,Y,-73.988663,40.576125
BR0563,POINT (-73.957395 40.630207000000006),SW,OCEAN AV,AV H,Y,-73.957395,40.630207
BR0564,POINT (-73.956481 40.625414),SW,OCEAN AV,AV J,Y,-73.956481,40.625414
BR0565,POINT (-73.962748 40.612751),NE,Coney Island Av,AV O,Y,-73.962748,40.612751
BR0571,POINT (-73.94501 40.61633),NW,NOSTRAND AV,KINGS HWY,Y,-73.94501,40.61633
BR0573,POINT (-73.952794 40.631859),SW,BEDFORD AV,CAMPUS RD,Y,-73.952794,40.631859
BR0576,POINT (-73.964713 40.624743),SE,AV J,CONEY ISLAND AV,Y,-73.964713,40.624743
BR0579,POINT (-73.94958 40.634331),SW,GLENWOOD RD,FLATBUSH AV,Y,-73.94958,40.634331
BR0582,POINT (-73.955095 40.620914),SE,AV L,OCEAN AV,Y,-73.955095,40.620914
BR0583,POINT (-73.954486 40.616461),NE,OCEAN AV,AV N,Y,-73.954486,40.616461
BR0584,POINT (-73.952682 40.632417000000004),NE,BEDFORD AV,CAMPUS RD,Y,-73.952682,40.632417
BR0591,POINT (-73.942114 40.600326),SW,AV U,NOSTRAND AV,Y,-73.942114,40.600326
BR0595,POINT (-73.953925 40.58291),SE,SHORE BLVD,EMMONS AV,Y,-73.953925,40.58291
BR0598,POINT (-73.962039 40.607432),NW,Coney Island Av,KINGS HWY,Y,-73.962039,40.607432
BR0599,POINT (-73.961464 40.607395),SE,KINGS HWY,CONEY ISLAND AV,Y,-73.961464,40.607395
BR0608,POINT (-73.959879 40.608167),NE,KINGS HWY,E 13 ST,Y,-73.959879,40.608167
BR0609,POINT (-73.95531 40.60997),SE,KINGS HWY,E 18 ST,Y,-73.95531,40.60997
BR0615,POINT (-73.949847 40.590349),SW,OCEAN AV,AV Y,Y,-73.949847,40.590349
BR0621,POINT (-73.934729 40.58417),NW,EMMONS AV,FORD ST,Y,-73.934729,40.58417
BR0625,POINT (-73.972998 40.597079),NE,AV U,MCDONALD AV,Y,-73.972998,40.597079
BR0628,POINT (-73.968983 40.59060600000001),SE,AV X,E 1 ST,Y,-73.968983,40.590606
BR0684,POINT (-73.947087 40.655844),NE,NEW YORK AV,CLARKSON AV,Y,-73.947087,40.655844
BR0688,POINT (-73.955914 40.650183),SW,BEDFORD AV,CHURCH  AV,Y,-73.955914,40.650183
BR0700,POINT (-73.95535 40.650488),NW,CHURCH AV,BEDFORD AV,Y,-73.95535,40.650488
BR0743,POINT (-73.92831000000001 40.614709),NW,FLATBUSH AV,FILLMORE AV,Y,-73.92831,40.614709
BR9001,POINT (-73.960066 40.655493),SW,PARKSIDE AV,FLATBUSH AV,Y,-73.960066,40.655493
BX0001,POINT (-73.904315 40.90657100000001),SW,RIVERDALE AV,W 259 ST,Y,-73.904315,40.906571
MN0112,POINT (-73.9623 40.763614),SW,2 AV,E 64 ST,Y,-73.9623,40.763614
BX0002,POINT (-73.915211 40.884342),SW,Henry Hudson Pkwy West,W 232 ST,Y,-73.915211,40.884342
BX0003,POINT (-73.91686 40.878976),SE,KAPPOCK ST,KNOLLS CRESCENT,Y,-73.91686,40.878976
BX0005,POINT (-73.905317 40.879273),NW,W 231 ST,BROADWAY,Y,-73.905317,40.879273
BX0007,POINT (-73.907008 40.876888),SW,W 230 ST,BROADWAY,Y,-73.907008,40.876888
BX0008,POINT (-73.909328 40.874493),NE,W 225 ST,BROADWAY,Y,-73.909328,40.874493
BX0009,POINT (-73.9092 40.874775),NE,BROADWAY,W 225 ST,Y,-73.9092,40.874775
BX0011,POINT (-73.889061 40.882849),NW,SEDGWICK AV,DICKINSON AV,Y,-73.889061,40.882849
BX0012,POINT (-73.878799 40.881342),NW,E GUN HILL RD,BAINBRIDGE AV,Y,-73.878799,40.881342
BX0015,POINT (-73.8659 40.8771),SE,E GUN HILL RD,WHITE PLAINS RD,Y,-73.8659,40.8771
BX0018,POINT (-73.830535 40.871234),SW,ASCH LOOP,ALCOTT PL,Y,-73.830535,40.871234
BX0019,POINT (-73.826309 40.870449),SW,ASCH LOOP,COOP CITY BLVD,Y,-73.826309,40.870449
BX0020,POINT (-73.824863 40.862208),NE,HUNTER AV,BOLLER AV,Y,-73.824863,40.862208
BX0021,POINT (-73.827028 40.852433),SW,Bruckner Blvd,WESTCHESTER AV,Y,-73.827028,40.852433
BX0022,POINT (-73.827112 40.852171),SW,Bruckner Blvd,WILKINSON AV,Y,-73.827112,40.852171
BX0023,POINT (-73.82692 40.852746),SW,Bruckner Blvd,WESTCHESTER AV,Y,-73.82692,40.852746
BX0024,POINT (-73.827245 40.851864),NW,Bruckner Blvd,WILKINSON AV,Y,-73.827245,40.851864
BX0025,POINT (-73.832078 40.846597),SE,CROSBY AV,WESTCHESTER AV,Y,-73.832078,40.846597
BX0026,POINT (-73.826293 40.843199),NW,Bruckner Blvd,JARVIS AV,Y,-73.826293,40.843199
BX0027,POINT (-73.828534 40.833336),SE,E TREMONT AV,BRUCKNER BLVD,Y,-73.828534,40.833336
BX0028,POINT (-73.827983 40.832901),NW,E TREMONT AV,BRUCKNER BLVD,Y,-73.827983,40.832901
BX0029,POINT (-73.825437 40.830011),NE,E TREMONT AV,LAFAYETTE AV,Y,-73.825437,40.830011
BX0034,POINT (-73.86661400000001 40.823073),SE,STORY AV,ROSEDALE AV,Y,-73.866614,40.823073
BX0035,POINT (-73.849899 40.826481),SW,Castle Hill Av,BRUCKNER BLVD,Y,-73.849899,40.826481
BX0036,POINT (-73.849723 40.827698),NE,Bruckner Blvd,CASTLE HILL AV,Y,-73.849723,40.827698
BX0037,POINT (-73.851674 40.833839),SE,Castle Hill Av,WESTCHESTER AV,Y,-73.851674,40.833839
BX0038,POINT (-73.86178 40.832906),SW,WESTCHESTER AV,GRANT CIRCLE,Y,-73.86178,40.832906
BX0041,POINT (-73.860708 40.838729),NW,METROPOLITAN AV,UNION PORT RD,Y,-73.860708,40.838729
BX0043,POINT (-73.85304 40.842618),NE,E TREMONT AV,CASTLE HILL AV,Y,-73.85304,40.842618
BX0044,POINT (-73.844123 40.857892),NW,PELHAM PKWY,EASTCHESTER RD,Y,-73.844123,40.857892
BX0045,POINT (-73.861649 40.857495),NE,PELHAM PKWY,BRONXWOOD AV,Y,-73.861649,40.857495
BX0047,POINT (-73.869997 40.865278),SE,ALLERTON AV,Bronx Park East,Y,-73.869997,40.865278
BX0048,POINT (-73.865703 40.845214),SE,MORRIS PARK AV,WHITE PLAINS RD,Y,-73.865703,40.845214
BX0049,POINT (-73.878767 40.839859),SE,E TREMONT AV,E 177 ST,Y,-73.878767,40.839859
BX0251,POINT (-73.887998 40.816343),NE,HUNTS POINT AV,COSTER ST,Y,-73.887998,40.816343
BX0253,POINT (-73.900372 40.822374),NE,PROSPECT AV,E 163 ST,Y,-73.900372,40.822374
BX0258,POINT (-73.886012 40.814867),NW,HUNTS POINT AV,SPOFFORD AV,Y,-73.886012,40.814867
BX0259,POINT (-73.889164 40.818831),NW,HUNTS POINT AV,SENECA AV,Y,-73.889164,40.818831
BX0287,POINT (-73.91821 40.82583),NE,MORRIS AV,E 161 ST,Y,-73.91821,40.82583
BX0293,POINT (-73.911548 40.843525),NE,Grand Concourse,MT EDEN AV EAST,Y,-73.911548,40.843525
BX03000,POINT (-73.901257 40.82024),NE,PROSPECT AV,WESTCHESTER AV,Y,-73.901257,40.82024
BX03001,POINT (-73.904907 40.812469),NW,E 149 ST,Prospect Av & Union Av,Y,-73.904907,40.812469
BX03002,POINT (-73.910427 40.813636),NW,E 149 ST,TRINITY AV,Y,-73.910427,40.813636
BX03003,POINT (-73.903648 40.814945),SW,PROSPECT AV,E 152 ST,Y,-73.903648,40.814945
BX03004,POINT (-73.91276 40.814097),SE,E 149 ST,ST ANN'S AV,Y,-73.91276,40.814097
BX03005,POINT (-73.90877 40.813059),SE,E 149 ST,JACKSON AV,Y,-73.90877,40.813059
BX03007,POINT (-73.898451 40.827654),SW,PROSPECT AV,HOME ST,Y,-73.898451,40.827654
BX03008,POINT (-73.904648 40.827371),NE,BOSTON RD,E 166 ST,Y,-73.904648,40.827371
BX03009,POINT (-73.916238 40.829431),NE,MORRIS AV,E 165 ST,Y,-73.916238,40.829431
MN0075,POINT (-73.945841 40.781452),NE,1 AV,E 93 ST,Y,-73.945841,40.781452
MN0077,POINT (-73.947031 40.776262),NW,YORK AV,E 86 ST,Y,-73.947031,40.776262
MN0078,POINT (-73.949271 40.7732),SW,YORK AV,E 82 ST,Y,-73.949271,40.7732
MN0079,POINT (-73.950765 40.77115),SW,YORK AV,E 79 ST,Y,-73.950765,40.77115
MN0080,POINT (-73.950665 40.771595),NW,E 79 ST,YORK AV,Y,-73.950665,40.771595
MN0082,POINT (-73.948311 40.770601),NW,E 79 ST,EAST END AV,Y,-73.948311,40.770601
MN01236,POINT (-73.942238 40.803446),NE,MADISON AV,E 121 ST,Y,-73.942238,40.803446
MN01237,POINT (-73.981472 40.766022),SE,W 57 ST,BROADWAY,Y,-73.981472,40.766022
MN01238,POINT (-73.943611 40.83547600000001),NE,BROADWAY,W 159 ST,Y,-73.943611,40.835476
MN01239,POINT (-73.941866 40.833301),SW,AMSTERDAM AV,W 158 ST,Y,-73.941866,40.833301
MN01242,POINT (-73.976838 40.764058),SE,W 57 ST,6 AV,Y,-73.976838,40.764058
MN01244,POINT (-73.982276 40.766575),NW,W 57 ST,BROADWAY,Y,-73.982276,40.766575
MN01246,POINT (-73.937214 40.836276),SW,EDGECOMBE AV,W 164 ST,Y,-73.937214,40.836276
MN01247,POINT (-73.962648 40.799034),SE,W 106 ST,COLUMBUS AV,Y,-73.962648,40.799034
MN01249,POINT (-73.98055 40.737619),SE,E 23 ST,2 AV,Y,-73.98055,40.737619
MN01250,POINT (-73.96813 40.796912),NE,AMSTERDAM AV,W 100 ST,Y,-73.96813,40.796912
MN01251,POINT (-73.999353 40.738307),SE,W 14 ST,7 AV,Y,-73.999353,40.738307
MN01253,POINT (-73.978888 40.785642),SW,BROADWAY,W 82 ST,Y,-73.978888,40.785642
MN01254,POINT (-73.942721 40.79085200000001),NW,E 106 ST,2 AV,Y,-73.942721,40.790852
MN01255,POINT (-73.9594 40.8009),SE,W 110 ST,MANHATTAN AV,Y,-73.9594,40.8009
MN01257,POINT (-73.942595 40.82172),NE,FREDERICK DOUGLASS BLVD,W 143 ST,Y,-73.942595,40.82172
MN01258,POINT (-73.949873 40.811747),NE,FREDERICK DOUGLASS BLVD,W 127 ST,Y,-73.949873,40.811747
MN01259,POINT (-73.943463 40.820522),NE,FREDERICK DOUGLASS BLVD,W 141 ST,Y,-73.943463,40.820522
MN0126,POINT (-73.972567 40.749556),SW,2 AV,E 42 ST,Y,-73.972567,40.749556
MN01260,POINT (-73.937994 40.823443),SW,ADAM CLAYTON POWELL BLVD,W 148 ST,Y,-73.937994,40.823443
MN01261,POINT (-73.937803 40.823067),NE,ADAM CLAYTON POWELL BLVD,W 147 ST,Y,-73.937803,40.823067
MN01262,POINT (-73.947291 40.810744),SW,ADAM CLAYTON POWELL BLVD,W 128 ST,Y,-73.947291,40.810744
MN0356,POINT (-73.968522 40.7996),SW,BROADWAY,W 104 ST,Y,-73.968522,40.7996
MN0357,POINT (-73.969363 40.798313),SW,BROADWAY,W 102 ST,Y,-73.969363,40.798313
MN0358,POINT (-73.969147 40.797964),NE,BROADWAY,W 101 ST,Y,-73.969147,40.797964
MN0359,POINT (-73.970297 40.797024),SW,BROADWAY,W 100 ST,Y,-73.970297,40.797024
MN0362,POINT (-73.974023 40.79193600000001),SW,BROADWAY,W 92 ST,Y,-73.974023,40.791936
MN0363,POINT (-73.97375300000002 40.791645),NE,BROADWAY,W 91 ST,Y,-73.973753,40.791645
MN0364,POINT (-73.974979 40.790655),SW,BROADWAY,W 90 ST,Y,-73.974979,40.790655
MN0365,POINT (-73.97584 40.789473),SW,BROADWAY,W 88 ST,Y,-73.97584,40.789473
QN0162,POINT (-73.890522 40.7462),SW,BROADWAY,75 ST,Y,-73.890522,40.7462
QN0166,POINT (-73.870763 40.733955),NW,QUEENS BLVD,59 AV,Y,-73.870763,40.733955
QN0169,POINT (-73.855807 40.743485),SW,CORONA AV,51 AV,Y,-73.855807,40.743485
QN0174,POINT (-73.853957 40.741158),NW,108 ST,OTIS AV,Y,-73.853957,40.741158
QN0178,POINT (-73.859105 40.744145),NW,CORONA AV,104 ST & 103 ST,Y,-73.859105,40.744145
QN0182,POINT (-73.865842 40.73691),NE,JUNCTION BLVD,57 AV,Y,-73.865842,40.73691
QN0190,POINT (-73.90103 40.700432),SE,MYRTLE AV,CENTRE ST,Y,-73.90103,40.700432
QN0194,POINT (-73.893013 40.70086),SE,MYRTLE AV,62 ST,Y,-73.893013,40.70086
BX03011,POINT (-73.924861 40.809845),SE,E 138 ST,ALEXANDER AV,Y,-73.924861,40.809845
BX03013,POINT (-73.895787 40.816587000000006),NE,SOUTHERN BLVD,LONGWOOD AV,Y,-73.895787,40.816587
BX03015,POINT (-73.875149 40.834168),NW,E 174 ST,HARROD AV,Y,-73.875149,40.834168
BX03016,POINT (-73.86202000000002 40.823687),SE,STORY AV,THIERIOT AV,Y,-73.86202,40.823687
BX03017,POINT (-73.883847 40.853679),SW,CROTONA AV,E 187 ST,Y,-73.883847,40.853679
BX03018,POINT (-73.85175500000001 40.818655),NW,RANDALL AV,OLMSTEAD AV,Y,-73.851755,40.818655
BX0302,POINT (-73.921854 40.840257),SW,W 170 ST,Edward L Grant Hwy,Y,-73.921854,40.840257
BX03020,POINT (-73.862118 40.817041),SW,RANDALL AV,TAYLOR AV,Y,-73.862118,40.817041
BX03021,POINT (-73.903721 40.852697),NW,Grand Concourse,E BURNSIDE AV,Y,-73.903721,40.852697
BX03022,POINT (-73.90856 40.846733),SE,Grand Concourse,E 175 ST,Y,-73.90856,40.846733
BX03023,POINT (-73.90551800000001 40.849659),NE,Grand Concourse,E TREMONT AV,Y,-73.905518,40.849659
BX03024,POINT (-73.894881 40.865843),SW,Grand Concourse,E KINGSBRIDGE RD,Y,-73.894881,40.865843
BX03026,POINT (-73.849073 40.87173700000001),SW,E GUN HILL RD,BURKE AV,Y,-73.849073,40.871737
BX03027,POINT (-73.851623 40.850436),NW,Williamsbridge Rd,MORRIS PARK AV,Y,-73.851623,40.850436
BX03028,POINT (-73.833591 40.884368),NE,BOSTON RD,BIVONA ST,Y,-73.833591,40.884368
BX03029,POINT (-73.845374 40.886219),SE,E 229 ST,E 229 Dr South (Edenwald Ctr),Y,-73.845374,40.886219
BX03030,POINT (-73.831424 40.887938),NW,DYRE AV,LIGHT ST,Y,-73.831424,40.887938
BX03031,POINT (-73.861313 40.869454),SE,Bronxwood Av,ADEE AV,Y,-73.861313,40.869454
BX03032,POINT (-73.842936 40.884716),SE,E 229 ST,SCHIEFFLEIN AV,Y,-73.842936,40.884716
BX03033,POINT (-73.847007 40.901874),NW,BAYCHESTER AV,E 241 ST,Y,-73.847007,40.901874
BX03034,POINT (-73.854579 40.898664),NW,NEREID AV,WHITE PLAINS RD,Y,-73.854579,40.898664
BX03035,POINT (-73.894152 40.863826),SE,E KINGSBRIDGE RD,E 192 ST,Y,-73.894152,40.863826
BX03037,POINT (-73.85182 40.872831),NW,E GUN HILL RD,GIVAN AV,Y,-73.85182,40.872831
BX03038,POINT (-73.851401 40.872479),SE,E GUN HILL RD,PEARSALL AV,Y,-73.851401,40.872479
BX03039,POINT (-73.809831 40.819669),NW,Throgs Neck Expwy,PRENTISS AV,Y,-73.809831,40.819669
BX03042,POINT (-73.883486 40.866898),SE,Bedford Park Blvd,WEBSTER AV,Y,-73.883486,40.866898
BX03044,POINT (-73.851667 40.834607),NE,Castle Hill Av,WESTCHESTER AV,Y,-73.851667,40.834607
BX03045,POINT (-73.912354 40.841118),NE,Grand Concourse,E 172 ST,Y,-73.912354,40.841118
BX03046,POINT (-73.86604 40.821136),NW,SOUNDVIEW AV,LAFAYETTE AV,Y,-73.86604,40.821136
BX03047,POINT (-73.887346 40.87233),NE,Grand Concourse,Bedford Park Blvd,Y,-73.887346,40.87233
BX03048,POINT (-73.885387 40.869926),SE,Bedford Park Blvd,BAINBRIDGE AV,Y,-73.885387,40.869926
BX03049,POINT (-73.902971 40.868869),SE,W KINGSBRIDGE RD,SEDGWICK AV,Y,-73.902971,40.868869
BX03050,POINT (-73.896754 40.90976),SW,BROADWAY,W 262 ST,Y,-73.896754,40.90976
BX03051,POINT (-73.879595 40.873579),SW,BAINBRIDGE AV,E 204 ST,Y,-73.879595,40.873579
BX03052,POINT (-73.86956400000001 40.865482),NW,ALLERTON AV,BARKER AV,Y,-73.869564,40.865482
BX03053,POINT (-73.857863 40.862896),SE,Williamsbridge Rd,MACE AV,Y,-73.857863,40.862896
BX03054,POINT (-73.90142 40.838419),NW,Claremont Pkwy,3 AV,Y,-73.90142,40.838419
BX03055,POINT (-73.905031 40.832972),NW,3 AV,E 169 ST,Y,-73.905031,40.832972
BX03057,POINT (-73.916617 40.829117),SW,MORRIS AV,E 165 ST,Y,-73.916617,40.829117
BX03059,POINT (-73.85405000000002 40.898452),NE,NEREID AV,WHITE PLAINS RD,Y,-73.85405,40.898452
BX0306,POINT (-73.9155 40.850188),SE,UNIVERSITY AV,W TREMONT AV,Y,-73.9155,40.850188
BX03060,POINT (-73.84889 40.88400000000001),SE,E 225 ST,LACONIA AV,Y,-73.84889,40.884
BX03061,POINT (-73.922704 40.826384),SE,Grand Concourse,E 161 ST,Y,-73.922704,40.826384
BX03062,POINT (-73.914383 40.853788),SE,W BURNSIDE AV,LORING PL SOUTH,Y,-73.914383,40.853788
BX03063,POINT (-73.8675 40.8987),SW,KATONAH AV,E 237 ST,Y,-73.8675,40.8987
BX03064,POINT (-73.910233 40.8563),SW,UNIVERSITY AV,Hall Of Fame Terrace,Y,-73.910233,40.8563
BX03065,POINT (-73.911226 40.854627),SE,UNIVERSITY AV,W BURNSIDE AV,Y,-73.911226,40.854627
BX03066,POINT (-73.918663 40.852757),SE,SEDGWICK AV,W TREMONT AV,Y,-73.918663,40.852757
BX03068,POINT (-73.912345 40.853382),SE,UNIVERSITY AV,W BURNSIDE AV,Y,-73.912345,40.853382
BX03069,POINT (-73.909302 40.874178),SE,W 225 ST,BROADWAY,Y,-73.909302,40.874178
BX03070,POINT (-73.843548 40.862481),SW,EASTCHESTER RD,MACE AV,Y,-73.843548,40.862481
BX03071,POINT (-73.843297 40.863051),NE,EASTCHESTER RD,MACE AV,Y,-73.843297,40.863051
BX03072,POINT (-73.8315 40.884577),SE,BOSTON RD,STEENWICK AV,Y,-73.8315,40.884577
BX03074,POINT (-73.849627 40.903194),NW,E 241 ST,FURMAN AV,Y,-73.849627,40.903194
BX03075,POINT (-73.848548 40.890481),SE,E 233 ST,PAULDING AV,Y,-73.848548,40.890481
BX03076,POINT (-73.866469 40.895917),SE,E 233 ST,KATONAH AV,Y,-73.866469,40.895917
BX03077,POINT (-73.914368 40.818755),SW,3 AV,E 154 ST,Y,-73.914368,40.818755
BX03078,POINT (-73.882629 40.871993),SE,BAINBRIDGE AV,Mosholu Pkwy South,Y,-73.882629,40.871993
BX03079,POINT (-73.893741 40.81856),SW,SOUTHERN BLVD,TIFFANY ST,Y,-73.893741,40.81856
BX03082,POINT (-73.923102 40.826363),SW,Grand Concourse,E 161 ST,Y,-73.923102,40.826363
BX03083,POINT (-73.889854 40.860749),SE,E FORDHAM RD,3 AV,Y,-73.889854,40.860749
BX03084,POINT (-73.890617 40.86052),SE,3 AV,E FORDHAM RD,Y,-73.890617,40.86052
BX03085,POINT (-73.913426 40.819839),SW,3 AV,E 156 ST,Y,-73.913426,40.819839
BX03086,POINT (-73.819542 40.889883),NE,ROPES AV,BOSTON RD,Y,-73.819542,40.889883
BX03087,POINT (-73.914278 40.805358),SE,E 138 ST,CYPRESS AV,Y,-73.914278,40.805358
BX03089,POINT (-73.904233 40.812553),NE,PROSPECT AV,E 149 ST,Y,-73.904233,40.812553
BX0309,POINT (-73.903581 40.852055),SE,Grand Concourse,E BURNSIDE AV,Y,-73.903581,40.852055
BX03090,POINT (-73.914202 40.818642),NE,3 AV,E 153 ST,Y,-73.914202,40.818642
BX03091,POINT (-73.870656 40.896527),SW,E 233 ST,KEPLER AV,Y,-73.870656,40.896527
BX03093,POINT (-73.87493200000002 40.895621),SW,E 233 ST,NAPIER AV,Y,-73.874932,40.895621
BX03096,POINT (-73.896687 40.833488),SW,BOSTON RD,PROSPECT AV,Y,-73.896687,40.833488
BX03098,POINT (-73.918719 40.825306),SW,Concourse Village East,E 161 ST,Y,-73.918719,40.825306
BX03099,POINT (-73.830545 40.849369),NW,WESTCHESTER AV,ST THERESA AV,Y,-73.830545,40.849369
BX03100,POINT (-73.842471 40.868899),NW,EASTCHESTER RD,E GUN HILL RD,Y,-73.842471,40.868899
BX03101,POINT (-73.851548 40.858033),NW,PELHAM PKWY,THROOP AV,Y,-73.851548,40.858033
BX03102,POINT (-73.844001 40.856869),SW,EASTCHESTER RD,Pelham Pkwy South,Y,-73.844001,40.856869
BX03103,POINT (-73.923201 40.809357),NW,E 138 ST,WILLIS AV,Y,-73.923201,40.809357
BX03104,POINT (-73.922595 40.808883),SE,E 138 ST,WILLIS AV,Y,-73.922595,40.808883
BX03105,POINT (-73.916302 40.81681),NE,3 AV,WESTCHESTER AV,Y,-73.916302,40.81681
BX03108,POINT (-73.881591 40.853189),SE,SOUTHERN BLVD,E 187 ST,Y,-73.881591,40.853189
BX03111,POINT (-73.850974 40.832214),NE,Castle Hill Av,GLEASON AV,Y,-73.850974,40.832214
BX03113,POINT (-73.857792 40.813578),NE,SOUNDVIEW AV,PATTERSON AV,Y,-73.857792,40.813578
BX03114,POINT (-73.783412 40.839283),NE,CITY ISLAND AV,ROCHELLE ST,Y,-73.783412,40.839283
BX03115,POINT (-73.786455 40.847452),NE,CITY ISLAND AV,FORDHAM ST,Y,-73.786455,40.847452
BX03116,POINT (-73.832418 40.870294),NE,BAYCHESTER AV,ALDRICH ST,Y,-73.832418,40.870294
BX03117,POINT (-73.829676 40.877874),SW,Dreiser Loop West,COOP CITY BLVD,Y,-73.829676,40.877874
BX03118,POINT (-73.86704400000002 40.865343),SE,ALLERTON AV,WHITE PLAINS RD,Y,-73.867044,40.865343
BX03119,POINT (-73.85153 40.850111),SW,MORRIS PARK AV,WILLIAMSBRIDGE RD,Y,-73.85153,40.850111
BX03120,POINT (-73.861248 40.871579),NE,Bronxwood Av,BURKE AV,Y,-73.861248,40.871579
BX03121,POINT (-73.861019 40.894434),SE,E 233 ST,BRONX BLVD,Y,-73.861019,40.894434
BX03122,POINT (-73.908602 40.881048),NW,W 231 ST,TIBBETT AV,Y,-73.908602,40.881048
BX03123,POINT (-73.90789700000002 40.893903),NE,Henry Hudson Pkwy East,W 246 ST,Y,-73.907897,40.893903
BX03124,POINT (-73.822652 40.861336),NE,EARHART LANE,ERSKINE PL,Y,-73.822652,40.861336
BX03125,POINT (-73.907038 40.853609),SE,E BURNSIDE AV,JEROME AV,Y,-73.907038,40.853609
BX03130,POINT (-73.879171 40.879379),SW,BAINBRIDGE AV,E 210 ST,Y,-73.879171,40.879379
BX03131,POINT (-73.854139 40.818652),NE,PUGSLEY AV,RANDALL AV,Y,-73.854139,40.818652
BX03132,POINT (-73.877039 40.83374),SE,E 174 ST,MANOR AV,Y,-73.877039,40.83374
BX03133,POINT (-73.865314 40.816615),SE,RANDALL AV,ROSEDALE AV,Y,-73.865314,40.816615
BX03134,POINT (-73.862398 40.817163),NW,RANDALL AV,TAYLOR AV,Y,-73.862398,40.817163
BX03135,POINT (-73.892457 40.845973),SE,E TREMONT AV,ARTHUR AV,Y,-73.892457,40.845973
BX03136,POINT (-73.858062 40.862782),SW,Williamsbridge Rd,MACE AV,Y,-73.858062,40.862782
BX03137,POINT (-73.854704 40.898502),SW,NEREID AV,WHITE PLAINS RD,Y,-73.854704,40.898502
BX03139,POINT (-73.913439 40.814536),NW,E 149 ST,ST ANN'S AV,Y,-73.913439,40.814536
BX03140,POINT (-73.912975 40.805011),NW,E 138 ST,JACKSON AV,Y,-73.912975,40.805011
BX03141,POINT (-73.913049 40.804847),SW,E 138 ST,JACKSON AV,Y,-73.913049,40.804847
BX03142,POINT (-73.918236 40.825388),SE,E 161 ST,Concourse Village East,Y,-73.918236,40.825388
BX03143,POINT (-73.910293 40.813379),SW,E 149 ST,TRINITY AV,Y,-73.910293,40.813379
BX03144,POINT (-73.906951 40.812692),SE,E 149 ST,WALES AV,Y,-73.906951,40.812692
BX03146,POINT (-73.856329 40.836043000000004),NW,UNION PORT RD,STARLING AV,Y,-73.856329,40.836043
BX03147,POINT (-73.86317 40.841131),SE,UNION PORT RD,E TREMONT AV,Y,-73.86317,40.841131
BX03148,POINT (-73.861875 40.839433),NW,UNION PORT RD,Metropolitan Oval,Y,-73.861875,40.839433
