,Zip,price,bedrooms,bathrooms,addr,lat,lng,club_count,bar_count,grocery_count,pharmacy_count,theater_count,art_count,wine_count,restaurant_count,subway_count,bus_count,parking_count
820,10003,6495.0,2,2,W 26th St and Ave Of The Americas,40.7447955,-73.9914219,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
821,10003,3795.0,1,2,W 26th St and Ave Of The Americas,40.7447955,-73.9914219,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
822,10003,4450.0,3,1,E 28th St and Lexington Ave,40.7426414,-73.9824624,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
823,10003,3370.0,2,1,11 Waverly Pl #11F,40.7301485,-73.9940771,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
824,10003,4995.0,3,2,226 E 14th St #4D,40.7326152,-73.9862061,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
825,10003,2700.0,1,1,10 Saint Marks Pl #4C,40.7290494,-73.9893875,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
826,10003,35950.0,3,3,23 E 22nd St #8A,40.7403115,-73.9881727,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
827,10003,3700.0,1,1,70 E 12th St #6C,40.7327347,-73.99038440000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
828,10003,6500.0,1,1,13 E 9th St #3REAR,40.73260429999999,-73.9949107,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
829,10003,3100.0,1,1,207 E 14th St #2C,40.733234100000004,-73.9863498,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
830,10003,3595.0,1,3,100 W 26th St #12H,40.7447992,-73.9919171,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
831,10003,2650.0,1,3,7 E 14th St #824,40.735795,-73.9925067,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
832,10003,2475.0,1,3,121 E 31st St #2C,40.7449109,-73.9815716,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
833,10003,7295.0,4,2,229 E 24th St #5,40.7391091,-73.9812122,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
834,10003,2750.0,1,1,142 E 27th St #5A,40.741558000000005,-73.98240190000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
835,10003,2800.0,1,1,2 W 16th St #G2,40.7373805,-73.9932267,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
836,10003,2750.0,1,1,223 E 14th St #32,40.7331146,-73.9860812,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
837,10003,2350.0,1,1,330 E 11th St #15,40.729588899999996,-73.98496949999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
838,10003,5600.0,3,1,29 5th Ave #A,40.7330821,-73.9953577,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
839,10003,3900.0,1,1,19 Saint Marks Pl #5C,40.729231899999995,-73.98865040000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
840,10003,5105.0,1,1,180 W 20th St #26503,40.74194489999999,-73.9966639,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
841,10003,4995.0,2,1,222 E 11th St #4,40.730676,-73.987674,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
842,10003,3900.0,1,1,22 W 15th St #7A,40.7370787,-73.9946078,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
843,10003,7500.0,1,2,200 W 20th St,40.7422277,-73.997465,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
844,10003,3575.0,1,2,461 Avenue Of The Americas #1A,40.7353195,-73.99855240000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
845,10003,9500.0,3,1,6 W 14th St #4A,40.7359622,-73.9943661,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
846,10003,4395.0,1,1,1 Irving Pl #V26C,40.7348011,-73.98908459999998,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
847,10003,3500.0,1,3,133 W 22nd St #11A,40.7430626,-73.99465909999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
848,10003,5083.0,3,2,350 E 13th St #6,40.73071289999999,-73.983725,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
849,10003,2695.0,1,1,178 7th Ave #D3,40.742672799999994,-73.9970723,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
850,10003,3200.0,2,1,148 W 17th St #2B,40.7399803,-73.9976307,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
851,10003,4300.0,3,1,351 E 12th St #PARLOR,40.7303392,-73.9837256,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
852,10003,6950.0,1,2,130 W 19th St #7C,40.7409309,-73.9962012,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
853,10003,3350.0,2,1,5 Saint Marks Pl #4,40.7295118,-73.9892642,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
854,10003,5795.0,2,2,184 Lexington Ave #6B,40.744911,-73.98112049999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
855,10003,5770.0,2,2,155 W 21st St #8H,40.742683,-73.995684,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
856,10003,2700.0,1,1,74 Irving Pl #R2,40.73673370000001,-73.98654470000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
857,10003,4300.0,1,1,385 1st Ave #11F,40.736787299999996,-73.9790282,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
858,10003,5500.0,1,1,133 W 22nd St #4C,40.7430626,-73.99465909999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
859,10003,3695.0,2,1,209 E 25th St #B,40.7400457,-73.98150600000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
860,10003,7400.0,2,2,300 Mercer St #6J,40.7302424,-73.9934923,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
861,10003,4800.0,1,1,39 E 29th St #7D,40.7444162,-73.984092,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
862,10003,15950.0,2,2,45 E 22nd St #28B,40.739973299999996,-73.9873258,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
863,10003,3495.0,1,1,331 E 14th St #2D,40.7320223,-73.9834691,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
864,10003,3700.0,1,1,70 E 12th St #12C,40.7327347,-73.99038440000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
865,10003,6100.0,2,2,425 E 13th St #4C,40.7301722,-73.9818933,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
866,10003,2850.0,1,4,121 E 23rd St #4G,40.740036700000005,-73.9853668,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
867,10003,5500.0,3,1,14 E 23rd St #4A,40.7407604,-73.9883821,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
868,10003,2900.0,1,4,111 3rd Ave #15F,40.7328283,-73.98718690000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
869,10003,3600.0,1,1,117 W 13th St #59,40.7372259,-73.99807129999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
870,10003,10000.0,2,2,32 W 9th St,40.7334459,-73.9976241,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
871,10003,12500.0,6,2,W 17th St and 5th Ave,40.737916399999996,-73.99222459999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
872,10003,2750.0,1,5,148 E 28th St #4E,40.7421314,-73.9816249,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
873,10003,3145.0,1,1,210 W 16th St #4H,40.739987899999996,-73.99941690000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
874,10003,3500.0,1,1,18 E 13th St #4,40.73476289999999,-73.9932594,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
875,10003,5800.0,2,1,35 W 26th St #4,40.7445206,-73.9902307,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
876,10003,2800.0,1,1,220 E 26th St #1K,40.7401075,-73.98078570000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
877,10003,7065.0,1,2,1 Union Sq S #29862,40.7341994,-73.9900714,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
878,10003,5495.0,3,1,E 19th St and Park Ave S,40.737757200000004,-73.98820620000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
879,10003,5500.0,3,2,312 2nd Ave #3,40.7348855,-73.9827862,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
880,10003,4100.0,1,1,W 14th St and 6th Ave,40.737368,-73.9968432,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
881,10003,2338.0,1,8,160 E 27th St #5D,40.7413474,-73.9817062,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
882,10003,4662.0,1,1,200 E 11th St #203,40.7310011,-73.9884508,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
883,10003,4995.0,1,1,51 5th Ave #9D,40.734402100000004,-73.9943645,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
884,10003,5600.0,1,1,22 W 15th St #9C,40.7370787,-73.9946078,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
885,10003,13995.0,3,3,103 5th Ave #5THFLOOR,40.7381152,-73.9917091,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
886,10003,6495.0,2,2,155 W 21st St #12B,40.742683,-73.995684,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
887,10003,7570.0,3,2,243 E 27th St #21HJ,40.740722,-73.9792719,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
888,10003,7080.0,3,2,230 E 27th St #15ZJ,40.7405732,-73.9799891,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
889,10003,7400.0,2,2,575 Avenue Of The Americas #4B,40.738931799999996,-73.9960545,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
890,10003,4500.0,1,1,24 5th Ave #324,40.7332414,-73.9963068,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
891,10003,2795.0,1,1,225 E 30th St #3R,40.742937700000006,-73.97883759999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
892,10003,5550.0,3,2,222 E 11th St #2CDJ,40.730676,-73.987674,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
893,10003,3675.0,1,1,112 W 13th St #00060J,40.736835600000006,-73.9982066,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
894,10003,7000.0,2,2,55 E 8th St #29FJ,40.7311439,-73.99342920000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
895,10003,3800.0,1,1,119 E 26th St #1BJ,40.741879,-73.9839,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
896,10003,3200.0,1,1,22 W 8th St #3J,40.7326287,-73.9976676,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
897,10003,6695.0,2,2,106 W 28th St #5AJ,40.746052899999995,-73.990963,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
898,10003,6735.0,2,2,776 Avenue Of The Americas #21CJ,40.7450001,-73.99091750000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
899,10003,8995.0,1,2,225 5th Ave #11A,40.7435938,-73.9875777,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
900,10003,3950.0,1,1,28 E 14th St #4BJ,40.7351971,-73.99240490000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
901,10003,7300.0,4,2,211 E 14th St #5RJ,40.7331584,-73.9861641,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
902,10003,3150.0,2,1,202 1st Ave #8J,40.730090000000004,-73.9831033,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
903,10003,3195.0,1,1,209 E 25th St #2-D,40.7400457,-73.98150600000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
904,10003,8750.0,3,3,44 E 12th St #PHE,40.7332979,-73.9918353,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
905,10003,5300.0,2,1,112 W 13th St #00024J,40.736835600000006,-73.9982066,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
906,10003,6870.0,3,2,235 E 27th St #23JJ,40.740864200000004,-73.9796108,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
907,10003,5435.0,1,1,50 W 29th St #32IJ,40.746261100000005,-73.9896677,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
908,10003,6800.0,1,1,43-45 E 30th St #3C,40.7449158,-73.9836225,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
909,10003,2895.0,1,1,214 E 25th St #3RW,40.7395718,-73.98147220000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
910,10003,2895.0,1,1,219 E 28th St #B,40.741770200000005,-73.9798499,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
911,10003,7405.0,2,2,130 W 15th St #26930,40.7384506,-73.99776130000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
912,10003,5795.0,3,2,70 Madison Ave #3BDRJ,40.7437099,-73.9859142,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
913,10003,3595.0,1,1,219 E 23rd St #20,40.738622899999996,-73.981921,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
914,10003,2600.0,1,1,E 30th St and 3rd Ave,40.7431951,-73.9799523,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
915,10003,3100.0,1,1,142 E 16th St #2C,40.7346986,-73.98685920000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
916,10003,2950.0,1,1,24 5th Ave #1611,40.7332414,-73.9963068,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
917,10003,3595.0,2,1,233 E 29th St #3N,40.742132399999996,-73.9788027,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
918,10003,3295.0,1,1,233 E 29th St #4S,40.742132399999996,-73.9788027,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
919,10003,2750.0,1,1,127 Lexington Ave #3,40.7428679,-73.9820278,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
920,10003,6050.0,3,2,184 Lexington Ave #9A,40.744911,-73.98112049999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
921,10003,19500.0,3,3,31 W 11th St #6A,40.7347533,-73.9961974,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
922,10003,6500.0,1,1,36 Gramercy Park E #PHB,40.7375634,-73.98496829999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
923,10003,3117.0,1,1,211 7th Ave #3A,40.743462,-73.99581359999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
924,10003,2950.0,1,8,77 5th Ave #18C,40.7368546,-73.992664,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
925,10003,9750.0,2,2,31 E 28th St #9E,40.7438726,-73.98481290000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
926,10003,8500.0,1,1,11 Madison Ave #10B,40.7415114,-73.98696770000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
927,10003,8995.0,2,2,225 5th Ave #4A,40.7435938,-73.9875777,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
928,10003,2250.0,1,8,338 E 11th St #5,40.7295062,-73.98468840000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
929,10003,4795.0,1,1,20 W 9th St #3F,40.7331945,-73.99718109999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
930,10003,5995.0,1,1,36 Gramercy Park E #PHC,40.7375634,-73.98496829999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
931,10003,3950.0,1,1,1 Irving Pl #U10D,40.7348011,-73.98908459999998,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
932,10003,3950.0,1,7,8 W 9th St #7,40.7329985,-73.9966865,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
933,10003,3450.0,2,1,200 1st Ave #8,40.73005429999999,-73.9832243,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
934,10003,8500.0,2,2,21 Astor Pl #9A,40.7301016,-73.99170720000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
935,10003,7400.0,2,2,30 E 9th St #5G,40.7318026,-73.9939553,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
936,10003,5850.0,2,2,184 Lexington Ave #17A,40.744911,-73.98112049999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
937,10003,3600.0,1,1,301 E 21st St #5F,40.7366042,-73.98141340000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
938,10003,3400.0,1,1,145 E 15th St #6,40.73433120000001,-73.98697469999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
939,10003,4500.0,1,1,133 W 22nd St #4K,40.7430626,-73.99465909999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
940,10003,15000.0,2,2,23 E 22nd St #33A,40.7403115,-73.9881727,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
941,10003,2800.0,1,5,95 Lexington Ave #5A,40.741631,-73.982862,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
942,10003,14995.0,4,4,213 E 26th St #CH,40.740618,-73.980924,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
943,10003,2600.0,1,5,310 E 23rd St #9H,40.7374195,-73.98049549999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
944,10003,2600.0,1,5,117 W 13th St #35,40.7372259,-73.99807129999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
945,10003,4600.0,2,1,166 2nd Ave #6-A,40.7299087,-73.9863282,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
946,10003,5300.0,2,2,166 2nd Ave #14K,40.7299087,-73.9863282,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
947,10003,14171.0,2,2,1 Union Sq S #30003,40.7341994,-73.9900714,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
948,10003,2500.0,1,4,301 E 22nd St #5-G,40.7372766,-73.98108979999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
949,10003,5875.0,4,1,12 E 22nd St #7G,40.740078100000005,-73.9887489,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
950,10003,4500.0,1,1,44 E 12th St #5E,40.7332979,-73.9918353,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
951,10003,5300.0,3,1,7 E 14th St #9,40.735795,-73.9925067,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
952,10003,4495.0,1,1,85 E 10th St #6M,40.731144799999996,-73.98957740000002,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
953,10003,10900.0,2,2,34 W 22nd St #5THFL,40.74143,-73.99206159999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
954,10003,2200.0,1,4,104 E 31st St #4C,40.7447916,-73.98234599999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
955,10003,2193.0,1,4,11 Waverly Pl #8L,40.7301485,-73.9940771,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
956,10003,7595.0,1,1,34 W 9th St #3,40.733420100000004,-73.99774570000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
957,10003,3500.0,1,1,200 E 28th St #2E,40.741698,-73.9806267,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
958,10003,3650.0,1,1,101 W 23rd St #5D,40.74335479999999,-73.9929599,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
959,10003,3370.0,2,1,11 Waverly Pl #5A,40.7301485,-73.9940771,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
960,10003,2216.0,1,4,11 Waverly Pl #6M,40.7301485,-73.9940771,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
961,10003,2800.0,1,4,W 22nd St and 7th Ave,40.74342670000001,-73.9961458,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
962,10003,3992.0,2,1,11 Waverly Pl #3C,40.7301485,-73.9940771,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
963,10003,2200.0,1,4,220 E 26th St #2F,40.7401075,-73.98078570000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
964,10003,2929.0,1,1,152 E 22nd St #6C,40.7382125,-73.9842965,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
965,10003,3095.0,1,4,24 5th Ave #427,40.7332414,-73.9963068,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
966,10003,4995.0,1,1,155 W 20th St #3D,40.742163899999994,-73.9963219,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
967,10003,2625.0,1,4,318 E 11th St #12,40.729741,-73.985443,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
968,10003,3150.0,1,1,305 E 11th St #1G,40.7302378,-73.98562740000001,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
969,10003,15500.0,3,2,40 W 13th St #5R,40.7360406,-73.99632159999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
970,10003,2700.0,1,1,207 W 20th St #1B,40.742533,-73.997513,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
971,10003,4695.0,3,1,203 1st Ave #2,40.730367799999996,-73.9836078,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
972,10003,2700.0,1,3,310 E 23rd St #12C,40.7374195,-73.98049549999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
973,10003,2200.0,1,2,151 Lexington Ave #1-C,40.74352879999999,-73.9815153,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
974,10003,2250.0,1,2,229 E 29th St #3M,40.7422524,-73.979173,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
975,10003,5042.0,1,1,82 W 12th St #5D,40.735671200000006,-73.99750259999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
976,10003,5585.0,1,1,56 W 11th St #PHE,40.734796,-73.9973044,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
977,10003,6000.0,3,2,E 31st St and Lexington Ave,40.744495,-73.9811168,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
978,10003,5325.0,1,2,30 W 18th St #4F,40.7390497,-73.993548,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
979,10003,4395.0,1,1,300 Mercer St #31B,40.7302424,-73.9934923,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
980,10003,5295.0,2,2,145 E 27th St #8P,40.741785899999996,-73.98200109999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
981,10003,3700.0,1,1,W 22nd St and 7th Ave,40.74342670000001,-73.9961458,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
982,10003,11300.0,2,2,130 W 19th St #THF,40.7409309,-73.9962012,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
983,10003,4495.0,3,1,206 E 26th St #1A,40.7403644,-73.9813029,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
984,10003,2300.0,1,2,449 2nd Ave #1D,40.739597100000005,-73.9799936,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
985,10003,3850.0,1,1,201 E 19th St #10L,40.7363467,-73.98436579999999,5.0,242.0,44.0,13.0,11.0,13.0,14.0,643.0,6.0,18.0,40.0
